5.6420 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
703.3330 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
703.3512 	EXP 	Created train_instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
703.3903 	EXP 	Created train_instr2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
703.4573 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
703.5637 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='train_background.png', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
703.5651 	EXP 	Created person_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='person_img', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.  ]), size=array([0.4, 1.7]), texRes=128, units='norm', win=Window(...))
703.5663 	EXP 	Created food = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='food', opacity=1.0, ori=0.0, pos=array([-0.45, -0.  ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
703.5828 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
703.6140 	EXP 	Created exp_instr1b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr1b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
703.6398 	EXP 	Created exp_instr2b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr2b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
703.6732 	EXP 	Created exp_instr3b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr3b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
703.7024 	EXP 	Created exp_middle = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_middle', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
703.7039 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
703.7052 	EXP 	Created Background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
703.7063 	EXP 	Created Person = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Person', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2 , 1.05]), texRes=128, units='norm', win=Window(...))
703.7074 	EXP 	Created TablelL = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TablelL', opacity=1.0, ori=0.0, pos=array([-0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
703.7085 	EXP 	Created TableR = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TableR', opacity=1.0, ori=0.0, pos=array([ 0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
703.7238 	EXP 	Created end_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='end_instruct', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
703.7542 	EXP 	instr1: autoDraw = True
714.5126 	DATA 	Keypress: space
714.5457 	EXP 	Imported vig_targ_order.xlsx as conditions, 3 conditions, 3 params
714.5459 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
714.5461 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_vig', 'C'), ('person_vig', 'D'), ('text_vig', 'is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.')])
714.7929 	EXP 	instr1: autoDraw = False
714.7929 	EXP 	vig_text_corr: text = 'Jordan is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.'
714.7929 	EXP 	train_targ: image = 'blue_center_nf.png'
714.7929 	EXP 	vig_text_corr: autoDraw = True
714.7929 	EXP 	vig_back: autoDraw = True
714.7929 	EXP 	train_targ: autoDraw = True
719.6633 	DATA 	Mouse: Left button down, pos=(1011,727)
719.7801 	DATA 	Mouse:  Left button up, pos=(1013,727)
723.4830 	DATA 	Keypress: space
723.4833 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_vig', 'C'), ('person_vig', 'U'), ('text_vig', 'did not report her food preferences, so her food preferences are unknown.')])
723.5330 	EXP 	vig_text_corr: autoDraw = False
723.5330 	EXP 	vig_back: autoDraw = False
723.5330 	EXP 	train_targ: autoDraw = False
723.5330 	EXP 	vig_text_corr: text = 'Alex did not report her food preferences, so her food preferences are unknown.'
723.5330 	EXP 	train_targ: image = 'red_center.png'
723.5330 	EXP 	vig_text_corr: autoDraw = True
723.5330 	EXP 	vig_back: autoDraw = True
723.5330 	EXP 	train_targ: autoDraw = True
726.9189 	DATA 	Keypress: space
726.9193 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_vig', 'C'), ('person_vig', 'G'), ('text_vig', 'cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.')])
727.0357 	EXP 	vig_text_corr: autoDraw = False
727.0357 	EXP 	vig_back: autoDraw = False
727.0357 	EXP 	train_targ: autoDraw = False
727.0357 	EXP 	vig_text_corr: text = 'Chris cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.'
727.0357 	EXP 	train_targ: image = 'green_center_nf.png'
727.0357 	EXP 	vig_text_corr: autoDraw = True
727.0357 	EXP 	vig_back: autoDraw = True
727.0357 	EXP 	train_targ: autoDraw = True
733.1904 	DATA 	Keypress: space
733.2070 	EXP 	vig_text_corr: autoDraw = False
733.2070 	EXP 	vig_back: autoDraw = False
733.2070 	EXP 	train_targ: autoDraw = False
733.2070 	EXP 	text_7: autoDraw = True
739.4954 	DATA 	Keypress: space
739.5120 	EXP 	text_7: autoDraw = False
739.5120 	EXP 	dairy1_ex: autoDraw = True
739.5120 	EXP 	dairy2_ex: autoDraw = True
739.5120 	EXP 	dairy3_ex: autoDraw = True
739.5120 	EXP 	dairy4_ex: autoDraw = True
739.5120 	EXP 	dairy5_ex: autoDraw = True
739.5120 	EXP 	text_5: autoDraw = True
743.2649 	DATA 	Keypress: space
743.2815 	EXP 	dairy1_ex: autoDraw = False
743.2815 	EXP 	dairy2_ex: autoDraw = False
743.2815 	EXP 	dairy3_ex: autoDraw = False
743.2815 	EXP 	dairy4_ex: autoDraw = False
743.2815 	EXP 	dairy5_ex: autoDraw = False
743.2815 	EXP 	text_5: autoDraw = False
743.2815 	EXP 	wheat1_ex: autoDraw = True
743.2815 	EXP 	wheat2_ex: autoDraw = True
743.2815 	EXP 	wheat3_ex: autoDraw = True
743.2815 	EXP 	wheat4_ex: autoDraw = True
743.2815 	EXP 	wheat5_ex: autoDraw = True
743.2815 	EXP 	text_8: autoDraw = True
745.6001 	DATA 	Keypress: space
745.6333 	EXP 	wheat1_ex: autoDraw = False
745.6333 	EXP 	wheat2_ex: autoDraw = False
745.6333 	EXP 	wheat3_ex: autoDraw = False
745.6333 	EXP 	wheat4_ex: autoDraw = False
745.6333 	EXP 	wheat5_ex: autoDraw = False
745.6333 	EXP 	text_8: autoDraw = False
745.6333 	EXP 	insect1_ex: autoDraw = True
745.6333 	EXP 	insect2_exp: autoDraw = True
745.6333 	EXP 	insect3_ex: autoDraw = True
745.6333 	EXP 	insect4_ex: autoDraw = True
745.6333 	EXP 	insect5_ex: autoDraw = True
745.6333 	EXP 	text_9: autoDraw = True
751.4879 	DATA 	Keypress: space
751.5378 	EXP 	insect1_ex: autoDraw = False
751.5378 	EXP 	insect2_exp: autoDraw = False
751.5378 	EXP 	insect3_ex: autoDraw = False
751.5378 	EXP 	insect4_ex: autoDraw = False
751.5378 	EXP 	insect5_ex: autoDraw = False
751.5378 	EXP 	text_9: autoDraw = False
751.5378 	EXP 	train_instr1: autoDraw = True
756.0248 	DATA 	Keypress: space
756.0414 	EXP 	train_instr1: autoDraw = False
756.0414 	EXP 	train_instr2: autoDraw = True
775.0562 	DATA 	Keypress: space
775.0735 	EXP 	Imported training trials.xlsx as conditions, 20 conditions, 4 params
775.0743 	EXP 	Created sequence: random, trialTypes=20, nReps=50, seed=None
775.0748 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'y'), ('correct_key_train', 'b')])
775.0924 	EXP 	train_instr2: autoDraw = False
775.5929 	EXP 	text_4: autoDraw = True
776.0932 	EXP 	text_4: autoDraw = False
776.0932 	EXP 	person_img: image = 'green_center_nf.png'
776.0932 	EXP 	food: image = 'insect4_t.png'
776.4405 	EXP 	background: autoDraw = True
776.4405 	EXP 	person_img: autoDraw = True
776.4405 	EXP 	food: autoDraw = True
779.0758 	DATA 	Keypress: n
779.0924 	EXP 	background: autoDraw = False
779.0924 	EXP 	person_img: autoDraw = False
779.0924 	EXP 	food: autoDraw = False
779.0924 	EXP 	text_6: text = 'Incorrect'
779.0924 	EXP 	text_6: autoDraw = True
781.0778 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'd'), ('correct_key_train', 'n')])
781.0940 	EXP 	text_6: autoDraw = False
781.0940 	EXP 	text_6: autoDraw = False
781.6110 	EXP 	text_4: autoDraw = True
782.0947 	EXP 	text_4: autoDraw = False
782.0947 	EXP 	text_4: autoDraw = False
782.0947 	EXP 	person_img: image = 'red_center.png'
782.0947 	EXP 	food: image = 'dairy2_t.png'
782.3617 	EXP 	background: autoDraw = True
782.3617 	EXP 	person_img: autoDraw = True
782.3617 	EXP 	food: autoDraw = True
785.3140 	DATA 	Keypress: b
785.3306 	EXP 	background: autoDraw = False
785.3306 	EXP 	person_img: autoDraw = False
785.3306 	EXP 	food: autoDraw = False
785.3306 	EXP 	text_6: text = 'Incorrect'
785.3306 	EXP 	text_6: autoDraw = True
787.3159 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'g'), ('correct_key_train', 'v')])
787.3321 	EXP 	text_6: autoDraw = False
787.3321 	EXP 	text_6: autoDraw = False
787.8492 	EXP 	text_4: autoDraw = True
788.3496 	EXP 	text_4: autoDraw = False
788.3496 	EXP 	text_4: autoDraw = False
788.3496 	EXP 	person_img: image = 'green_center_nf.png'
788.3496 	EXP 	food: image = 'wheat5_t.png'
788.5999 	EXP 	background: autoDraw = True
788.5999 	EXP 	person_img: autoDraw = True
788.5999 	EXP 	food: autoDraw = True
791.2519 	DATA 	Keypress: v
791.2685 	EXP 	background: autoDraw = False
791.2685 	EXP 	person_img: autoDraw = False
791.2685 	EXP 	food: autoDraw = False
791.2685 	EXP 	text_6: text = 'Correct'
791.2685 	EXP 	text_6: autoDraw = True
793.2538 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'd'), ('correct_key_train', 'v')])
793.2700 	EXP 	text_6: autoDraw = False
793.2700 	EXP 	text_6: autoDraw = False
793.7871 	EXP 	text_4: autoDraw = True
794.2708 	EXP 	text_4: autoDraw = False
794.2708 	EXP 	text_4: autoDraw = False
794.2708 	EXP 	person_img: image = 'blue_center_nf.png'
794.2708 	EXP 	food: image = 'dairy4_t.png'
794.5378 	EXP 	background: autoDraw = True
794.5378 	EXP 	person_img: autoDraw = True
794.5378 	EXP 	food: autoDraw = True
796.3392 	DATA 	Keypress: v
796.3557 	EXP 	background: autoDraw = False
796.3557 	EXP 	person_img: autoDraw = False
796.3557 	EXP 	food: autoDraw = False
796.3557 	EXP 	text_6: text = 'Correct'
796.3557 	EXP 	text_6: autoDraw = True
798.3411 	EXP 	New trial (rep=0, index=4): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'd'), ('correct_key_train', 'b')])
798.3573 	EXP 	text_6: autoDraw = False
798.3573 	EXP 	text_6: autoDraw = False
798.8743 	EXP 	text_4: autoDraw = True
