3.9573 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
429.6092 	EXP 	Created wheat5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='wheat5_t.png', interpolate=True, mask=None, maskParams=None, name='wheat5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
429.6195 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
429.6231 	EXP 	Created insect1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='insect1_t.png', interpolate=True, mask=None, maskParams=None, name='insect1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
429.6301 	EXP 	Created insect2_exp = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='insect2_t.png', interpolate=True, mask=None, maskParams=None, name='insect2_exp', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
429.6377 	EXP 	Created insect3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='insect3_t.png', interpolate=True, mask=None, maskParams=None, name='insect3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
429.6493 	EXP 	Created insect4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='insect4_t.png', interpolate=True, mask=None, maskParams=None, name='insect4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.2]), texRes=128, units='norm', win=Window(...))
429.7204 	EXP 	Created insect5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='insect5_t.png', interpolate=True, mask=None, maskParams=None, name='insect5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
429.7324 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
429.7500 	EXP 	Created train_instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
429.7885 	EXP 	Created train_instr2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
429.8547 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
429.9576 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='train_background.png', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
429.9588 	EXP 	Created person_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='person_img', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.  ]), size=array([0.4, 1.7]), texRes=128, units='norm', win=Window(...))
429.9600 	EXP 	Created food = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='food', opacity=1.0, ori=0.0, pos=array([-0.45, -0.  ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
429.9771 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
430.0105 	EXP 	Created exp_instr1b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr1b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
430.0362 	EXP 	Created exp_instr2b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr2b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
430.0698 	EXP 	Created exp_instr3b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr3b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
430.0988 	EXP 	Created exp_middle = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_middle', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
430.1003 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
430.1016 	EXP 	Created Background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
430.1027 	EXP 	Created Person = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Person', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2 , 1.05]), texRes=128, units='norm', win=Window(...))
430.1038 	EXP 	Created TablelL = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TablelL', opacity=1.0, ori=0.0, pos=array([-0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
430.1049 	EXP 	Created TableR = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TableR', opacity=1.0, ori=0.0, pos=array([ 0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
430.1204 	EXP 	Created end_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='end_instruct', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
430.1412 	EXP 	instr1: autoDraw = True
441.2665 	DATA 	Keypress: space
441.2900 	EXP 	Imported vig_targ_order.xlsx as conditions, 3 conditions, 3 params
441.2902 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
441.2904 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_vig', 'C'), ('person_vig', 'G'), ('text_vig', 'cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.')])
441.4635 	EXP 	instr1: autoDraw = False
441.4635 	EXP 	vig_text_corr: text = 'Alex cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.'
441.4635 	EXP 	train_targ: image = 'red_center.png'
441.4635 	EXP 	vig_text_corr: autoDraw = True
441.4635 	EXP 	vig_back: autoDraw = True
441.4635 	EXP 	train_targ: autoDraw = True
452.0382 	DATA 	Keypress: space
452.0385 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_vig', 'C'), ('person_vig', 'U'), ('text_vig', 'did not report her food preferences, so her food preferences are unknown.')])
452.0883 	EXP 	vig_text_corr: autoDraw = False
452.0883 	EXP 	vig_back: autoDraw = False
452.0883 	EXP 	train_targ: autoDraw = False
452.0883 	EXP 	vig_text_corr: text = 'Chris did not report her food preferences, so her food preferences are unknown.'
452.0883 	EXP 	train_targ: image = 'green_center_nf.png'
452.0883 	EXP 	vig_text_corr: autoDraw = True
452.0883 	EXP 	vig_back: autoDraw = True
452.0883 	EXP 	train_targ: autoDraw = True
457.8093 	DATA 	Keypress: space
457.8096 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_vig', 'C'), ('person_vig', 'D'), ('text_vig', 'is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.')])
457.8760 	EXP 	vig_text_corr: autoDraw = False
457.8760 	EXP 	vig_back: autoDraw = False
457.8760 	EXP 	train_targ: autoDraw = False
457.8760 	EXP 	vig_text_corr: text = 'Jordan is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.'
457.8760 	EXP 	train_targ: image = 'blue_center_nf.png'
457.8760 	EXP 	vig_text_corr: autoDraw = True
457.8760 	EXP 	vig_back: autoDraw = True
457.8760 	EXP 	train_targ: autoDraw = True
463.6471 	DATA 	Keypress: space
463.6636 	EXP 	vig_text_corr: autoDraw = False
463.6636 	EXP 	vig_back: autoDraw = False
463.6636 	EXP 	train_targ: autoDraw = False
463.6636 	EXP 	text_7: autoDraw = True
469.3681 	DATA 	Keypress: space
469.3848 	EXP 	text_7: autoDraw = False
469.3848 	EXP 	dairy1_ex: autoDraw = True
469.3848 	EXP 	dairy2_ex: autoDraw = True
469.3848 	EXP 	dairy3_ex: autoDraw = True
469.3848 	EXP 	dairy4_ex: autoDraw = True
469.3848 	EXP 	dairy5_ex: autoDraw = True
469.3848 	EXP 	text_5: autoDraw = True
473.2211 	DATA 	Keypress: space
473.2378 	EXP 	dairy1_ex: autoDraw = False
473.2378 	EXP 	dairy2_ex: autoDraw = False
473.2378 	EXP 	dairy3_ex: autoDraw = False
473.2378 	EXP 	dairy4_ex: autoDraw = False
473.2378 	EXP 	dairy5_ex: autoDraw = False
473.2378 	EXP 	text_5: autoDraw = False
473.2378 	EXP 	wheat1_ex: autoDraw = True
473.2378 	EXP 	wheat2_ex: autoDraw = True
473.2378 	EXP 	wheat3_ex: autoDraw = True
473.2378 	EXP 	wheat4_ex: autoDraw = True
473.2378 	EXP 	wheat5_ex: autoDraw = True
473.2378 	EXP 	text_8: autoDraw = True
475.9070 	DATA 	Keypress: space
475.9564 	EXP 	wheat1_ex: autoDraw = False
475.9564 	EXP 	wheat2_ex: autoDraw = False
475.9564 	EXP 	wheat3_ex: autoDraw = False
475.9564 	EXP 	wheat4_ex: autoDraw = False
475.9564 	EXP 	wheat5_ex: autoDraw = False
475.9564 	EXP 	text_8: autoDraw = False
475.9564 	EXP 	insect1_ex: autoDraw = True
475.9564 	EXP 	insect2_exp: autoDraw = True
475.9564 	EXP 	insect3_ex: autoDraw = True
475.9564 	EXP 	insect4_ex: autoDraw = True
475.9564 	EXP 	insect5_ex: autoDraw = True
475.9564 	EXP 	text_9: autoDraw = True
478.1248 	DATA 	Keypress: space
478.1914 	EXP 	insect1_ex: autoDraw = False
478.1914 	EXP 	insect2_exp: autoDraw = False
478.1914 	EXP 	insect3_ex: autoDraw = False
478.1914 	EXP 	insect4_ex: autoDraw = False
478.1914 	EXP 	insect5_ex: autoDraw = False
478.1914 	EXP 	text_9: autoDraw = False
478.1914 	EXP 	train_instr1: autoDraw = True
481.8443 	DATA 	Keypress: space
481.8609 	EXP 	train_instr1: autoDraw = False
481.8609 	EXP 	train_instr2: autoDraw = True
495.7718 	DATA 	Keypress: space
495.7785 	EXP 	Imported training trials.xlsx as conditions, 20 conditions, 4 params
495.7792 	EXP 	Created sequence: random, trialTypes=20, nReps=50, seed=None
495.7797 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'y'), ('correct_key_train', 'b')])
495.7884 	EXP 	train_instr2: autoDraw = False
496.3053 	EXP 	text_4: autoDraw = True
496.8088 	EXP 	text_4: autoDraw = False
496.8088 	EXP 	person_img: image = 'blue_center_nf.png'
496.8088 	EXP 	food: image = 'insect2_t.png'
497.1394 	EXP 	background: autoDraw = True
497.1394 	EXP 	person_img: autoDraw = True
497.1394 	EXP 	food: autoDraw = True
499.1576 	DATA 	Keypress: v
499.1742 	EXP 	background: autoDraw = False
499.1742 	EXP 	person_img: autoDraw = False
499.1742 	EXP 	food: autoDraw = False
499.1742 	EXP 	text_6: text = 'Incorrect'
499.1742 	EXP 	text_6: autoDraw = True
501.1596 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'd'), ('correct_key_train', 'n')])
501.1757 	EXP 	text_6: autoDraw = False
501.1757 	EXP 	text_6: autoDraw = False
501.6928 	EXP 	text_4: autoDraw = True
502.1931 	EXP 	text_4: autoDraw = False
502.1931 	EXP 	text_4: autoDraw = False
502.1931 	EXP 	person_img: image = 'green_center_nf.png'
502.1931 	EXP 	food: image = 'dairy5_t.png'
502.4435 	EXP 	background: autoDraw = True
502.4435 	EXP 	person_img: autoDraw = True
502.4435 	EXP 	food: autoDraw = True
503.4942 	DATA 	Keypress: v
503.5108 	EXP 	background: autoDraw = False
503.5108 	EXP 	person_img: autoDraw = False
503.5108 	EXP 	food: autoDraw = False
503.5108 	EXP 	text_6: text = 'Incorrect'
503.5108 	EXP 	text_6: autoDraw = True
505.4961 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'd'), ('correct_key_train', 'v')])
505.5123 	EXP 	text_6: autoDraw = False
505.5123 	EXP 	text_6: autoDraw = False
506.0295 	EXP 	text_4: autoDraw = True
506.5132 	EXP 	text_4: autoDraw = False
506.5132 	EXP 	text_4: autoDraw = False
506.5132 	EXP 	person_img: image = 'blue_center_nf.png'
506.5132 	EXP 	food: image = 'dairy4_t.png'
506.7801 	EXP 	background: autoDraw = True
506.7801 	EXP 	person_img: autoDraw = True
506.7801 	EXP 	food: autoDraw = True
508.2979 	DATA 	Keypress: v
508.3145 	EXP 	background: autoDraw = False
508.3145 	EXP 	person_img: autoDraw = False
508.3145 	EXP 	food: autoDraw = False
508.3145 	EXP 	text_6: text = 'Correct'
508.3145 	EXP 	text_6: autoDraw = True
510.2998 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'y'), ('correct_key_train', 'b')])
510.3160 	EXP 	text_6: autoDraw = False
510.3160 	EXP 	text_6: autoDraw = False
510.8331 	EXP 	text_4: autoDraw = True
511.3335 	EXP 	text_4: autoDraw = False
511.3335 	EXP 	text_4: autoDraw = False
511.3335 	EXP 	person_img: image = 'red_center.png'
511.3335 	EXP 	food: image = 'insect4_t.png'
511.5838 	EXP 	background: autoDraw = True
511.5838 	EXP 	person_img: autoDraw = True
511.5838 	EXP 	food: autoDraw = True
513.4352 	DATA 	Keypress: b
513.4518 	EXP 	background: autoDraw = False
513.4518 	EXP 	person_img: autoDraw = False
513.4518 	EXP 	food: autoDraw = False
513.4518 	EXP 	text_6: text = 'Correct'
513.4518 	EXP 	text_6: autoDraw = True
515.4371 	EXP 	New trial (rep=0, index=4): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'd'), ('correct_key_train', 'v')])
515.4533 	EXP 	text_6: autoDraw = False
515.4533 	EXP 	text_6: autoDraw = False
515.9704 	EXP 	text_4: autoDraw = True
516.4874 	EXP 	text_4: autoDraw = False
516.4874 	EXP 	text_4: autoDraw = False
516.4874 	EXP 	person_img: image = 'blue_center_nf.png'
