4.6586 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
639.5660 	EXP 	Created wheat5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='wheat5_t.png', interpolate=True, mask=None, maskParams=None, name='wheat5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
639.5769 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
639.5807 	EXP 	Created insect1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='insect1_t.png', interpolate=True, mask=None, maskParams=None, name='insect1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
639.5882 	EXP 	Created insect2_exp = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='insect2_t.png', interpolate=True, mask=None, maskParams=None, name='insect2_exp', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
639.5962 	EXP 	Created insect3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='insect3_t.png', interpolate=True, mask=None, maskParams=None, name='insect3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
639.6084 	EXP 	Created insect4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='insect4_t.png', interpolate=True, mask=None, maskParams=None, name='insect4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.2]), texRes=128, units='norm', win=Window(...))
639.6811 	EXP 	Created insect5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='insect5_t.png', interpolate=True, mask=None, maskParams=None, name='insect5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
639.6932 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
639.7111 	EXP 	Created train_instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
639.7495 	EXP 	Created train_instr2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
639.8169 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
639.9270 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='train_background.png', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
639.9284 	EXP 	Created person_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='person_img', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.  ]), size=array([0.4, 1.7]), texRes=128, units='norm', win=Window(...))
639.9296 	EXP 	Created food = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='food', opacity=1.0, ori=0.0, pos=array([-0.45, -0.  ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
639.9460 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
639.9779 	EXP 	Created exp_instr1b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr1b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
640.0035 	EXP 	Created exp_instr2b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr2b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
640.0369 	EXP 	Created exp_instr3b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr3b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
640.0656 	EXP 	Created exp_middle = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_middle', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
640.0671 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
640.0683 	EXP 	Created Background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
640.0694 	EXP 	Created Person = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Person', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2 , 1.05]), texRes=128, units='norm', win=Window(...))
640.0705 	EXP 	Created TablelL = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TablelL', opacity=1.0, ori=0.0, pos=array([-0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
640.0716 	EXP 	Created TableR = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TableR', opacity=1.0, ori=0.0, pos=array([ 0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
640.0870 	EXP 	Created end_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='end_instruct', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
640.1112 	EXP 	instr1: autoDraw = True
655.7565 	DATA 	Keypress: space
655.7805 	EXP 	Imported vig_targ_order.xlsx as conditions, 3 conditions, 3 params
655.7808 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
655.7810 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_vig', 'C'), ('person_vig', 'D'), ('text_vig', 'is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.')])
655.9367 	EXP 	instr1: autoDraw = False
655.9367 	EXP 	vig_text_corr: text = 'Chris is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.'
655.9367 	EXP 	train_targ: image = 'red_center.png'
655.9367 	EXP 	vig_text_corr: autoDraw = True
655.9367 	EXP 	vig_back: autoDraw = True
655.9367 	EXP 	train_targ: autoDraw = True
681.2892 	DATA 	Keypress: space
681.2896 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_vig', 'C'), ('person_vig', 'G'), ('text_vig', 'cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.')])
681.3393 	EXP 	vig_text_corr: autoDraw = False
681.3393 	EXP 	vig_back: autoDraw = False
681.3393 	EXP 	train_targ: autoDraw = False
681.3393 	EXP 	vig_text_corr: text = 'Alex cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.'
681.3393 	EXP 	train_targ: image = 'green_center_nf.png'
681.3393 	EXP 	vig_text_corr: autoDraw = True
681.3393 	EXP 	vig_back: autoDraw = True
681.3393 	EXP 	train_targ: autoDraw = True
707.0087 	DATA 	Keypress: space
707.0091 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_vig', 'C'), ('person_vig', 'U'), ('text_vig', 'did not report her food preferences, so her food preferences are unknown.')])
707.0588 	EXP 	vig_text_corr: autoDraw = False
707.0588 	EXP 	vig_back: autoDraw = False
707.0588 	EXP 	train_targ: autoDraw = False
707.0588 	EXP 	vig_text_corr: text = 'Jordan did not report her food preferences, so her food preferences are unknown.'
707.0588 	EXP 	train_targ: image = 'blue_center_nf.png'
707.0588 	EXP 	vig_text_corr: autoDraw = True
707.0588 	EXP 	vig_back: autoDraw = True
707.0588 	EXP 	train_targ: autoDraw = True
711.2286 	DATA 	Keypress: space
711.2451 	EXP 	vig_text_corr: autoDraw = False
711.2451 	EXP 	vig_back: autoDraw = False
711.2451 	EXP 	train_targ: autoDraw = False
711.2451 	EXP 	text_7: autoDraw = True
722.6707 	DATA 	Keypress: space
722.6872 	EXP 	text_7: autoDraw = False
722.6872 	EXP 	dairy1_ex: autoDraw = True
722.6872 	EXP 	dairy2_ex: autoDraw = True
722.6872 	EXP 	dairy3_ex: autoDraw = True
722.6872 	EXP 	dairy4_ex: autoDraw = True
722.6872 	EXP 	dairy5_ex: autoDraw = True
722.6872 	EXP 	text_5: autoDraw = True
729.1256 	DATA 	Keypress: space
729.1420 	EXP 	dairy1_ex: autoDraw = False
729.1420 	EXP 	dairy2_ex: autoDraw = False
729.1420 	EXP 	dairy3_ex: autoDraw = False
729.1420 	EXP 	dairy4_ex: autoDraw = False
729.1420 	EXP 	dairy5_ex: autoDraw = False
729.1420 	EXP 	text_5: autoDraw = False
729.1420 	EXP 	wheat1_ex: autoDraw = True
729.1420 	EXP 	wheat2_ex: autoDraw = True
729.1420 	EXP 	wheat3_ex: autoDraw = True
729.1420 	EXP 	wheat4_ex: autoDraw = True
729.1420 	EXP 	wheat5_ex: autoDraw = True
729.1420 	EXP 	text_8: autoDraw = True
733.7957 	DATA 	Keypress: space
733.8290 	EXP 	wheat1_ex: autoDraw = False
733.8290 	EXP 	wheat2_ex: autoDraw = False
733.8290 	EXP 	wheat3_ex: autoDraw = False
733.8290 	EXP 	wheat4_ex: autoDraw = False
733.8290 	EXP 	wheat5_ex: autoDraw = False
733.8290 	EXP 	text_8: autoDraw = False
733.8290 	EXP 	insect1_ex: autoDraw = True
733.8290 	EXP 	insect2_exp: autoDraw = True
733.8290 	EXP 	insect3_ex: autoDraw = True
733.8290 	EXP 	insect4_ex: autoDraw = True
733.8290 	EXP 	insect5_ex: autoDraw = True
733.8290 	EXP 	text_9: autoDraw = True
735.1967 	DATA 	Keypress: space
735.2331 	EXP 	insect1_ex: autoDraw = False
735.2331 	EXP 	insect2_exp: autoDraw = False
735.2331 	EXP 	insect3_ex: autoDraw = False
735.2331 	EXP 	insect4_ex: autoDraw = False
735.2331 	EXP 	insect5_ex: autoDraw = False
735.2331 	EXP 	text_9: autoDraw = False
735.2331 	EXP 	train_instr1: autoDraw = True
739.7868 	DATA 	Keypress: space
739.8034 	EXP 	train_instr1: autoDraw = False
739.8034 	EXP 	train_instr2: autoDraw = True
754.8148 	DATA 	Keypress: space
754.8209 	EXP 	Imported training trials.xlsx as conditions, 20 conditions, 4 params
754.8216 	EXP 	Created sequence: random, trialTypes=20, nReps=50, seed=None
754.8220 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'd'), ('correct_key_train', 'b')])
754.8481 	EXP 	train_instr2: autoDraw = False
755.3484 	EXP 	text_4: autoDraw = True
755.8487 	EXP 	text_4: autoDraw = False
755.8487 	EXP 	text_4: autoDraw = False
755.8487 	EXP 	person_img: image = 'green_center_nf.png'
755.8487 	EXP 	food: image = 'dairy2_t.png'
756.1793 	EXP 	background: autoDraw = True
756.1793 	EXP 	person_img: autoDraw = True
756.1793 	EXP 	food: autoDraw = True
758.5144 	DATA 	Keypress: b
758.5310 	EXP 	background: autoDraw = False
758.5310 	EXP 	person_img: autoDraw = False
758.5310 	EXP 	food: autoDraw = False
758.5310 	EXP 	text_6: text = 'Correct'
758.5310 	EXP 	text_6: autoDraw = True
760.5163 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'y'), ('correct_key_train', 'b')])
760.5325 	EXP 	text_6: autoDraw = False
760.5325 	EXP 	text_6: autoDraw = False
761.0495 	EXP 	text_4: autoDraw = True
761.6166 	EXP 	text_4: autoDraw = False
761.6166 	EXP 	text_4: autoDraw = False
761.6166 	EXP 	person_img: image = 'red_center.png'
761.6166 	EXP 	food: image = 'insect5_t.png'
761.8003 	EXP 	background: autoDraw = True
761.8003 	EXP 	person_img: autoDraw = True
761.8003 	EXP 	food: autoDraw = True
763.7851 	DATA 	Keypress: b
763.8016 	EXP 	background: autoDraw = False
763.8016 	EXP 	person_img: autoDraw = False
763.8016 	EXP 	food: autoDraw = False
763.8016 	EXP 	text_6: text = 'Correct'
763.8016 	EXP 	text_6: autoDraw = True
765.7869 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'd'), ('correct_key_train', 'v')])
765.8031 	EXP 	text_6: autoDraw = False
765.8031 	EXP 	text_6: autoDraw = False
766.3202 	EXP 	text_4: autoDraw = True
766.8206 	EXP 	text_4: autoDraw = False
766.8206 	EXP 	text_4: autoDraw = False
766.8206 	EXP 	person_img: image = 'red_center.png'
766.8206 	EXP 	food: image = 'dairy1_t.png'
767.0709 	EXP 	background: autoDraw = True
767.0709 	EXP 	person_img: autoDraw = True
767.0709 	EXP 	food: autoDraw = True
769.0891 	DATA 	Keypress: v
769.1056 	EXP 	background: autoDraw = False
769.1056 	EXP 	person_img: autoDraw = False
769.1056 	EXP 	food: autoDraw = False
769.1056 	EXP 	text_6: text = 'Correct'
769.1056 	EXP 	text_6: autoDraw = True
771.0910 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'd'), ('correct_key_train', 'v')])
771.1072 	EXP 	text_6: autoDraw = False
771.1072 	EXP 	text_6: autoDraw = False
771.6242 	EXP 	text_4: autoDraw = True
772.1079 	EXP 	text_4: autoDraw = False
772.1079 	EXP 	text_4: autoDraw = False
772.1079 	EXP 	person_img: image = 'red_center.png'
772.1079 	EXP 	food: image = 'dairy2_t.png'
772.3749 	EXP 	background: autoDraw = True
772.3749 	EXP 	person_img: autoDraw = True
772.3749 	EXP 	food: autoDraw = True
773.8260 	DATA 	Keypress: v
773.8426 	EXP 	background: autoDraw = False
773.8426 	EXP 	person_img: autoDraw = False
773.8426 	EXP 	food: autoDraw = False
773.8426 	EXP 	text_6: text = 'Correct'
773.8426 	EXP 	text_6: autoDraw = True
775.8278 	EXP 	New trial (rep=0, index=4): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'g'), ('correct_key_train', 'v')])
775.8441 	EXP 	text_6: autoDraw = False
775.8441 	EXP 	text_6: autoDraw = False
776.3611 	EXP 	text_4: autoDraw = True
776.8615 	EXP 	text_4: autoDraw = False
776.8615 	EXP 	text_4: autoDraw = False
