3.4755 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
369.9596 	EXP 	Created dairy4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='dairy4_t.png', interpolate=True, mask=None, maskParams=None, name='dairy4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
369.9647 	EXP 	Created dairy5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='dairy5_t.png', interpolate=True, mask=None, maskParams=None, name='dairy5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
369.9772 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
369.9814 	EXP 	Created wheat1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='wheat1_t.png', interpolate=True, mask=None, maskParams=None, name='wheat1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
369.9874 	EXP 	Created wheat2_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='wheat2_t.png', interpolate=True, mask=None, maskParams=None, name='wheat2_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
369.9927 	EXP 	Created wheat3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='wheat3_t.png', interpolate=True, mask=None, maskParams=None, name='wheat3_ex', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
369.9959 	EXP 	Created wheat4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='wheat4_t.png', interpolate=True, mask=None, maskParams=None, name='wheat4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
369.9999 	EXP 	Created wheat5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='wheat5_t.png', interpolate=True, mask=None, maskParams=None, name='wheat5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
370.0107 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
370.0143 	EXP 	Created insect1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='insect1_t.png', interpolate=True, mask=None, maskParams=None, name='insect1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
370.0211 	EXP 	Created insect2_exp = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='insect2_t.png', interpolate=True, mask=None, maskParams=None, name='insect2_exp', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
370.0284 	EXP 	Created insect3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='insect3_t.png', interpolate=True, mask=None, maskParams=None, name='insect3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
370.0398 	EXP 	Created insect4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='insect4_t.png', interpolate=True, mask=None, maskParams=None, name='insect4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.2]), texRes=128, units='norm', win=Window(...))
370.1101 	EXP 	Created insect5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='insect5_t.png', interpolate=True, mask=None, maskParams=None, name='insect5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
370.1217 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
370.1392 	EXP 	Created train_instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
370.1773 	EXP 	Created train_instr2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
370.2433 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
370.3481 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='train_background.png', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
370.3494 	EXP 	Created person_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='person_img', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.  ]), size=array([0.4, 1.7]), texRes=128, units='norm', win=Window(...))
370.3506 	EXP 	Created food = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='food', opacity=1.0, ori=0.0, pos=array([-0.45, -0.  ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
370.3676 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
370.3983 	EXP 	Created exp_instr1b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr1b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
370.4234 	EXP 	Created exp_instr2b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr2b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
370.4567 	EXP 	Created exp_instr3b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr3b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
370.4853 	EXP 	Created exp_middle = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_middle', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
370.4868 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
370.4880 	EXP 	Created Background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
370.4891 	EXP 	Created Person = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Person', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2 , 1.05]), texRes=128, units='norm', win=Window(...))
370.4901 	EXP 	Created TablelL = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TablelL', opacity=1.0, ori=0.0, pos=array([-0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
370.4912 	EXP 	Created TableR = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TableR', opacity=1.0, ori=0.0, pos=array([ 0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
370.5065 	EXP 	Created end_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='end_instruct', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
370.5309 	EXP 	instr1: autoDraw = True
381.0724 	DATA 	Keypress: space
381.0962 	EXP 	Imported vig_targ_order.xlsx as conditions, 3 conditions, 3 params
381.0964 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
381.0966 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_vig', 'C'), ('person_vig', 'G'), ('text_vig', 'cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.')])
381.2695 	EXP 	instr1: autoDraw = False
381.2695 	EXP 	vig_text_corr: text = 'Chris cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.'
381.2695 	EXP 	train_targ: image = 'blue_center_nf.png'
381.2695 	EXP 	vig_text_corr: autoDraw = True
381.2695 	EXP 	vig_back: autoDraw = True
381.2695 	EXP 	train_targ: autoDraw = True
396.6811 	DATA 	Keypress: space
396.6814 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_vig', 'C'), ('person_vig', 'D'), ('text_vig', 'is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.')])
396.7478 	EXP 	vig_text_corr: autoDraw = False
396.7478 	EXP 	vig_back: autoDraw = False
396.7478 	EXP 	train_targ: autoDraw = False
396.7478 	EXP 	vig_text_corr: text = 'Alex is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.'
396.7478 	EXP 	train_targ: image = 'red_center.png'
396.7478 	EXP 	vig_text_corr: autoDraw = True
396.7478 	EXP 	vig_back: autoDraw = True
396.7478 	EXP 	train_targ: autoDraw = True
403.7198 	DATA 	Keypress: space
403.7201 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_vig', 'C'), ('person_vig', 'U'), ('text_vig', 'did not report her food preferences, so her food preferences are unknown.')])
403.7699 	EXP 	vig_text_corr: autoDraw = False
403.7699 	EXP 	vig_back: autoDraw = False
403.7699 	EXP 	train_targ: autoDraw = False
403.7699 	EXP 	vig_text_corr: text = 'Jordan did not report her food preferences, so her food preferences are unknown.'
403.7699 	EXP 	train_targ: image = 'green_center_nf.png'
403.7699 	EXP 	vig_text_corr: autoDraw = True
403.7699 	EXP 	vig_back: autoDraw = True
403.7699 	EXP 	train_targ: autoDraw = True
408.0231 	DATA 	Keypress: space
408.0397 	EXP 	vig_text_corr: autoDraw = False
408.0397 	EXP 	vig_back: autoDraw = False
408.0397 	EXP 	train_targ: autoDraw = False
408.0397 	EXP 	text_7: autoDraw = True
418.3645 	DATA 	Keypress: space
418.3811 	EXP 	text_7: autoDraw = False
418.3811 	EXP 	dairy1_ex: autoDraw = True
418.3811 	EXP 	dairy2_ex: autoDraw = True
418.3811 	EXP 	dairy3_ex: autoDraw = True
418.3811 	EXP 	dairy4_ex: autoDraw = True
418.3811 	EXP 	dairy5_ex: autoDraw = True
418.3811 	EXP 	text_5: autoDraw = True
423.0346 	DATA 	Keypress: space
423.0512 	EXP 	dairy1_ex: autoDraw = False
423.0512 	EXP 	dairy2_ex: autoDraw = False
423.0512 	EXP 	dairy3_ex: autoDraw = False
423.0512 	EXP 	dairy4_ex: autoDraw = False
423.0512 	EXP 	dairy5_ex: autoDraw = False
423.0512 	EXP 	text_5: autoDraw = False
423.0512 	EXP 	wheat1_ex: autoDraw = True
423.0512 	EXP 	wheat2_ex: autoDraw = True
423.0512 	EXP 	wheat3_ex: autoDraw = True
423.0512 	EXP 	wheat4_ex: autoDraw = True
423.0512 	EXP 	wheat5_ex: autoDraw = True
423.0512 	EXP 	text_8: autoDraw = True
430.3236 	DATA 	Keypress: space
430.3568 	EXP 	wheat1_ex: autoDraw = False
430.3568 	EXP 	wheat2_ex: autoDraw = False
430.3568 	EXP 	wheat3_ex: autoDraw = False
430.3568 	EXP 	wheat4_ex: autoDraw = False
430.3568 	EXP 	wheat5_ex: autoDraw = False
430.3568 	EXP 	text_8: autoDraw = False
430.3568 	EXP 	insect1_ex: autoDraw = True
430.3568 	EXP 	insect2_exp: autoDraw = True
430.3568 	EXP 	insect3_ex: autoDraw = True
430.3568 	EXP 	insect4_ex: autoDraw = True
430.3568 	EXP 	insect5_ex: autoDraw = True
430.3568 	EXP 	text_9: autoDraw = True
432.3918 	DATA 	Keypress: space
432.4250 	EXP 	insect1_ex: autoDraw = False
432.4250 	EXP 	insect2_exp: autoDraw = False
432.4250 	EXP 	insect3_ex: autoDraw = False
432.4250 	EXP 	insect4_ex: autoDraw = False
432.4250 	EXP 	insect5_ex: autoDraw = False
432.4250 	EXP 	text_9: autoDraw = False
432.4250 	EXP 	train_instr1: autoDraw = True
439.5974 	DATA 	Keypress: space
439.6140 	EXP 	train_instr1: autoDraw = False
439.6140 	EXP 	train_instr2: autoDraw = True
457.8947 	DATA 	Keypress: space
457.9012 	EXP 	Imported training trials.xlsx as conditions, 20 conditions, 4 params
457.9018 	EXP 	Created sequence: random, trialTypes=20, nReps=50, seed=None
457.9022 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'y'), ('correct_key_train', 'n')])
457.9113 	EXP 	train_instr2: autoDraw = False
458.4283 	EXP 	text_4: autoDraw = True
458.9318 	EXP 	text_4: autoDraw = False
458.9318 	EXP 	person_img: image = 'green_center_nf.png'
458.9318 	EXP 	food: image = 'insect2_t.png'
459.2957 	EXP 	background: autoDraw = True
459.2957 	EXP 	person_img: autoDraw = True
459.2957 	EXP 	food: autoDraw = True
462.6816 	DATA 	Keypress: n
462.6982 	EXP 	background: autoDraw = False
462.6982 	EXP 	person_img: autoDraw = False
462.6982 	EXP 	food: autoDraw = False
462.6982 	EXP 	text_6: text = 'Correct'
462.6982 	EXP 	text_6: autoDraw = True
464.6835 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'y'), ('correct_key_train', 'b')])
464.6997 	EXP 	text_6: autoDraw = False
464.6997 	EXP 	text_6: autoDraw = False
465.2168 	EXP 	text_4: autoDraw = True
465.7172 	EXP 	text_4: autoDraw = False
465.7172 	EXP 	text_4: autoDraw = False
465.7172 	EXP 	person_img: image = 'blue_center_nf.png'
465.7172 	EXP 	food: image = 'insect3_t.png'
465.9675 	EXP 	background: autoDraw = True
465.9675 	EXP 	person_img: autoDraw = True
465.9675 	EXP 	food: autoDraw = True
467.8689 	DATA 	Keypress: b
467.8855 	EXP 	background: autoDraw = False
467.8855 	EXP 	person_img: autoDraw = False
467.8855 	EXP 	food: autoDraw = False
467.8855 	EXP 	text_6: text = 'Correct'
467.8855 	EXP 	text_6: autoDraw = True
469.8708 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'd'), ('correct_key_train', 'n')])
469.8870 	EXP 	text_6: autoDraw = False
469.8870 	EXP 	text_6: autoDraw = False
470.4041 	EXP 	text_4: autoDraw = True
470.9045 	EXP 	text_4: autoDraw = False
470.9045 	EXP 	text_4: autoDraw = False
470.9045 	EXP 	person_img: image = 'green_center_nf.png'
470.9045 	EXP 	food: image = 'dairy3_t.png'
471.1548 	EXP 	background: autoDraw = True
471.1548 	EXP 	person_img: autoDraw = True
471.1548 	EXP 	food: autoDraw = True
474.1571 	DATA 	Keypress: v
474.1737 	EXP 	background: autoDraw = False
474.1737 	EXP 	person_img: autoDraw = False
474.1737 	EXP 	food: autoDraw = False
474.1737 	EXP 	text_6: text = 'Incorrect'
474.1737 	EXP 	text_6: autoDraw = True
476.1590 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'g'), ('correct_key_train', 'v')])
476.1752 	EXP 	text_6: autoDraw = False
476.1752 	EXP 	text_6: autoDraw = False
476.6922 	EXP 	text_4: autoDraw = True
477.1926 	EXP 	text_4: autoDraw = False
477.1926 	EXP 	text_4: autoDraw = False
477.1926 	EXP 	person_img: image = 'blue_center_nf.png'
477.1926 	EXP 	food: image = 'wheat3_t.png'
477.4430 	EXP 	background: autoDraw = True
477.4430 	EXP 	person_img: autoDraw = True
477.4430 	EXP 	food: autoDraw = True
479.4278 	DATA 	Keypress: v
479.4444 	EXP 	background: autoDraw = False
479.4444 	EXP 	person_img: autoDraw = False
479.4444 	EXP 	food: autoDraw = False
479.4444 	EXP 	text_6: text = 'Correct'
479.4444 	EXP 	text_6: autoDraw = True
481.4296 	EXP 	New trial (rep=0, index=4): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'y'), ('correct_key_train', 'b')])
481.4459 	EXP 	text_6: autoDraw = False
481.4459 	EXP 	text_6: autoDraw = False
481.9630 	EXP 	text_4: autoDraw = True
482.5134 	EXP 	text_4: autoDraw = False
482.5134 	EXP 	text_4: autoDraw = False
482.5134 	EXP 	person_img: image = 'red_center.png'
