9.3594 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
991.2297 	EXP 	Created dairy1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='dairy1_t.png', interpolate=True, mask=None, maskParams=None, name='dairy1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
991.2331 	EXP 	Created dairy2_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='dairy2_t.png', interpolate=True, mask=None, maskParams=None, name='dairy2_ex', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
991.2359 	EXP 	Created dairy3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='dairy3_t.png', interpolate=True, mask=None, maskParams=None, name='dairy3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
991.2380 	EXP 	Created dairy4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='dairy4_t.png', interpolate=True, mask=None, maskParams=None, name='dairy4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
991.2434 	EXP 	Created dairy5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='dairy5_t.png', interpolate=True, mask=None, maskParams=None, name='dairy5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
991.2560 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
991.2602 	EXP 	Created wheat1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='wheat1_t.png', interpolate=True, mask=None, maskParams=None, name='wheat1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
991.2662 	EXP 	Created wheat2_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='wheat2_t.png', interpolate=True, mask=None, maskParams=None, name='wheat2_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
991.2717 	EXP 	Created wheat3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='wheat3_t.png', interpolate=True, mask=None, maskParams=None, name='wheat3_ex', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
991.2749 	EXP 	Created wheat4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='wheat4_t.png', interpolate=True, mask=None, maskParams=None, name='wheat4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
991.2790 	EXP 	Created wheat5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='wheat5_t.png', interpolate=True, mask=None, maskParams=None, name='wheat5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
991.2895 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
991.2930 	EXP 	Created insect1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='insect1_t.png', interpolate=True, mask=None, maskParams=None, name='insect1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
991.3001 	EXP 	Created insect2_exp = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='insect2_t.png', interpolate=True, mask=None, maskParams=None, name='insect2_exp', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
991.3076 	EXP 	Created insect3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='insect3_t.png', interpolate=True, mask=None, maskParams=None, name='insect3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
991.3194 	EXP 	Created insect4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='insect4_t.png', interpolate=True, mask=None, maskParams=None, name='insect4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.2]), texRes=128, units='norm', win=Window(...))
991.3908 	EXP 	Created insect5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='insect5_t.png', interpolate=True, mask=None, maskParams=None, name='insect5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
991.4027 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
991.4204 	EXP 	Created train_instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
991.4597 	EXP 	Created train_instr2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
991.5259 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
991.6327 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='train_background.png', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
991.6341 	EXP 	Created person_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='person_img', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.  ]), size=array([0.4, 1.7]), texRes=128, units='norm', win=Window(...))
991.6353 	EXP 	Created food = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='food', opacity=1.0, ori=0.0, pos=array([-0.45, -0.  ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
991.6516 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
991.6831 	EXP 	Created exp_instr1b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr1b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
991.7092 	EXP 	Created exp_instr2b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr2b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
991.7444 	EXP 	Created exp_instr3b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr3b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
991.7739 	EXP 	Created exp_middle = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_middle', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
991.7755 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
991.7768 	EXP 	Created Background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
991.7779 	EXP 	Created Person = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Person', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2 , 1.05]), texRes=128, units='norm', win=Window(...))
991.7790 	EXP 	Created TablelL = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TablelL', opacity=1.0, ori=0.0, pos=array([-0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
991.7801 	EXP 	Created TableR = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TableR', opacity=1.0, ori=0.0, pos=array([ 0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
991.7958 	EXP 	Created end_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='end_instruct', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
991.8286 	EXP 	instr1: autoDraw = True
1003.1707 	DATA 	Keypress: space
1003.1943 	EXP 	Imported vig_targ_order.xlsx as conditions, 3 conditions, 3 params
1003.1945 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
1003.1947 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_vig', 'C'), ('person_vig', 'D'), ('text_vig', 'is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.')])
1003.4010 	EXP 	instr1: autoDraw = False
1003.4010 	EXP 	vig_text_corr: text = 'Chris is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.'
1003.4010 	EXP 	train_targ: image = 'green_center_nf.png'
1003.4010 	EXP 	vig_text_corr: autoDraw = True
1003.4010 	EXP 	vig_back: autoDraw = True
1003.4010 	EXP 	train_targ: autoDraw = True
1017.2282 	DATA 	Keypress: space
1017.2285 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_vig', 'C'), ('person_vig', 'G'), ('text_vig', 'cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.')])
1017.2783 	EXP 	vig_text_corr: autoDraw = False
1017.2783 	EXP 	vig_back: autoDraw = False
1017.2783 	EXP 	train_targ: autoDraw = False
1017.2783 	EXP 	vig_text_corr: text = 'Alex cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.'
1017.2783 	EXP 	train_targ: image = 'blue_center_nf.png'
1017.2783 	EXP 	vig_text_corr: autoDraw = True
1017.2783 	EXP 	vig_back: autoDraw = True
1017.2783 	EXP 	train_targ: autoDraw = True
1027.3526 	DATA 	Keypress: space
1027.3529 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_vig', 'C'), ('person_vig', 'U'), ('text_vig', 'did not report her food preferences, so her food preferences are unknown.')])
1027.4027 	EXP 	vig_text_corr: autoDraw = False
1027.4027 	EXP 	vig_back: autoDraw = False
1027.4027 	EXP 	train_targ: autoDraw = False
1027.4027 	EXP 	vig_text_corr: text = 'Jordan did not report her food preferences, so her food preferences are unknown.'
1027.4027 	EXP 	train_targ: image = 'red_center.png'
1027.4027 	EXP 	vig_text_corr: autoDraw = True
1027.4027 	EXP 	vig_back: autoDraw = True
1027.4027 	EXP 	train_targ: autoDraw = True
1031.3057 	DATA 	Keypress: space
1031.3222 	EXP 	vig_text_corr: autoDraw = False
1031.3222 	EXP 	vig_back: autoDraw = False
1031.3222 	EXP 	train_targ: autoDraw = False
1031.3222 	EXP 	text_7: autoDraw = True
1041.9472 	DATA 	Keypress: space
1041.9638 	EXP 	text_7: autoDraw = False
1041.9638 	EXP 	dairy1_ex: autoDraw = True
1041.9638 	EXP 	dairy2_ex: autoDraw = True
1041.9638 	EXP 	dairy3_ex: autoDraw = True
1041.9638 	EXP 	dairy4_ex: autoDraw = True
1041.9638 	EXP 	dairy5_ex: autoDraw = True
1041.9638 	EXP 	text_5: autoDraw = True
1047.3846 	DATA 	Keypress: space
1047.4012 	EXP 	dairy1_ex: autoDraw = False
1047.4012 	EXP 	dairy2_ex: autoDraw = False
1047.4012 	EXP 	dairy3_ex: autoDraw = False
1047.4012 	EXP 	dairy4_ex: autoDraw = False
1047.4012 	EXP 	dairy5_ex: autoDraw = False
1047.4012 	EXP 	text_5: autoDraw = False
1047.4012 	EXP 	wheat1_ex: autoDraw = True
1047.4012 	EXP 	wheat2_ex: autoDraw = True
1047.4012 	EXP 	wheat3_ex: autoDraw = True
1047.4012 	EXP 	wheat4_ex: autoDraw = True
1047.4012 	EXP 	wheat5_ex: autoDraw = True
1047.4012 	EXP 	text_8: autoDraw = True
1051.4712 	DATA 	Keypress: space
1051.5043 	EXP 	wheat1_ex: autoDraw = False
1051.5043 	EXP 	wheat2_ex: autoDraw = False
1051.5043 	EXP 	wheat3_ex: autoDraw = False
1051.5043 	EXP 	wheat4_ex: autoDraw = False
1051.5043 	EXP 	wheat5_ex: autoDraw = False
1051.5043 	EXP 	text_8: autoDraw = False
1051.5043 	EXP 	insect1_ex: autoDraw = True
1051.5043 	EXP 	insect2_exp: autoDraw = True
1051.5043 	EXP 	insect3_ex: autoDraw = True
1051.5043 	EXP 	insect4_ex: autoDraw = True
1051.5043 	EXP 	insect5_ex: autoDraw = True
1051.5043 	EXP 	text_9: autoDraw = True
1054.7736 	DATA 	Keypress: space
1054.8235 	EXP 	insect1_ex: autoDraw = False
1054.8235 	EXP 	insect2_exp: autoDraw = False
1054.8235 	EXP 	insect3_ex: autoDraw = False
1054.8235 	EXP 	insect4_ex: autoDraw = False
1054.8235 	EXP 	insect5_ex: autoDraw = False
1054.8235 	EXP 	text_9: autoDraw = False
1054.8235 	EXP 	train_instr1: autoDraw = True
1060.9785 	DATA 	Keypress: space
1060.9950 	EXP 	train_instr1: autoDraw = False
1060.9950 	EXP 	train_instr2: autoDraw = True
1071.6533 	DATA 	Keypress: space
1071.6599 	EXP 	Imported training trials.xlsx as conditions, 20 conditions, 4 params
1071.6607 	EXP 	Created sequence: random, trialTypes=20, nReps=50, seed=None
1071.6611 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'y'), ('correct_key_train', 'b')])
1071.6699 	EXP 	train_instr2: autoDraw = False
1072.1868 	EXP 	text_4: autoDraw = True
1072.6903 	EXP 	text_4: autoDraw = False
1072.6903 	EXP 	person_img: image = 'blue_center_nf.png'
1072.6903 	EXP 	food: image = 'insect2_t.png'
1073.0209 	EXP 	background: autoDraw = True
1073.0209 	EXP 	person_img: autoDraw = True
1073.0209 	EXP 	food: autoDraw = True
1076.1566 	DATA 	Keypress: b
1076.1732 	EXP 	background: autoDraw = False
1076.1732 	EXP 	person_img: autoDraw = False
1076.1732 	EXP 	food: autoDraw = False
1076.1732 	EXP 	text_6: text = 'Correct'
1076.1732 	EXP 	text_6: autoDraw = True
1078.1585 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'd'), ('correct_key_train', 'n')])
1078.1747 	EXP 	text_6: autoDraw = False
1078.1747 	EXP 	text_6: autoDraw = False
1078.6918 	EXP 	text_4: autoDraw = True
1079.1755 	EXP 	text_4: autoDraw = False
1079.1755 	EXP 	text_4: autoDraw = False
1079.1755 	EXP 	person_img: image = 'red_center.png'
1079.1755 	EXP 	food: image = 'dairy4_t.png'
1079.4425 	EXP 	background: autoDraw = True
1079.4425 	EXP 	person_img: autoDraw = True
1079.4425 	EXP 	food: autoDraw = True
1083.8626 	DATA 	Keypress: n
1083.8791 	EXP 	background: autoDraw = False
1083.8791 	EXP 	person_img: autoDraw = False
1083.8791 	EXP 	food: autoDraw = False
1083.8791 	EXP 	text_6: text = 'Correct'
1083.8791 	EXP 	text_6: autoDraw = True
1085.8644 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'g'), ('correct_key_train', 'b')])
1085.8806 	EXP 	text_6: autoDraw = False
1085.8806 	EXP 	text_6: autoDraw = False
1086.3977 	EXP 	text_4: autoDraw = True
1086.8981 	EXP 	text_4: autoDraw = False
1086.8981 	EXP 	text_4: autoDraw = False
1086.8981 	EXP 	person_img: image = 'green_center_nf.png'
1086.8981 	EXP 	food: image = 'wheat1_t.png'
1087.1484 	EXP 	background: autoDraw = True
1087.1484 	EXP 	person_img: autoDraw = True
1087.1484 	EXP 	food: autoDraw = True
1092.4024 	DATA 	Keypress: b
1092.4190 	EXP 	background: autoDraw = False
1092.4190 	EXP 	person_img: autoDraw = False
1092.4190 	EXP 	food: autoDraw = False
1092.4190 	EXP 	text_6: text = 'Correct'
1092.4190 	EXP 	text_6: autoDraw = True
1094.4043 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'y'), ('correct_key_train', 'n')])
1094.4205 	EXP 	text_6: autoDraw = False
1094.4205 	EXP 	text_6: autoDraw = False
1094.9375 	EXP 	text_4: autoDraw = True
1095.4379 	EXP 	text_4: autoDraw = False
1095.4379 	EXP 	text_4: autoDraw = False
1095.4379 	EXP 	person_img: image = 'red_center.png'
1095.4379 	EXP 	food: image = 'insect2_t.png'
1095.6883 	EXP 	background: autoDraw = True
1095.6883 	EXP 	person_img: autoDraw = True
1095.6883 	EXP 	food: autoDraw = True
1097.8399 	DATA 	Keypress: n
1097.8565 	EXP 	background: autoDraw = False
1097.8565 	EXP 	person_img: autoDraw = False
1097.8565 	EXP 	food: autoDraw = False
1097.8565 	EXP 	text_6: text = 'Correct'
1097.8565 	EXP 	text_6: autoDraw = True
1099.8418 	EXP 	New trial (rep=0, index=4): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'd'), ('correct_key_train', 'b')])
