3.5970 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
2057.8281 	EXP 	Created insect1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='insect1_t.png', interpolate=True, mask=None, maskParams=None, name='insect1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
2057.8350 	EXP 	Created insect2_exp = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='insect2_t.png', interpolate=True, mask=None, maskParams=None, name='insect2_exp', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
2057.8426 	EXP 	Created insect3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='insect3_t.png', interpolate=True, mask=None, maskParams=None, name='insect3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
2057.8541 	EXP 	Created insect4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='insect4_t.png', interpolate=True, mask=None, maskParams=None, name='insect4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.2]), texRes=128, units='norm', win=Window(...))
2057.9249 	EXP 	Created insect5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='insect5_t.png', interpolate=True, mask=None, maskParams=None, name='insect5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
2057.9365 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
2057.9541 	EXP 	Created train_instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
2057.9924 	EXP 	Created train_instr2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
2058.0591 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
2058.1614 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='train_background.png', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
2058.1627 	EXP 	Created person_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='person_img', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.  ]), size=array([0.4, 1.7]), texRes=128, units='norm', win=Window(...))
2058.1639 	EXP 	Created food = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='food', opacity=1.0, ori=0.0, pos=array([-0.45, -0.  ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
2058.1803 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
2058.2112 	EXP 	Created exp_instr1b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr1b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
2058.2367 	EXP 	Created exp_instr2b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr2b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
2058.2702 	EXP 	Created exp_instr3b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr3b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
2058.3014 	EXP 	Created exp_middle = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_middle', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
2058.3031 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
2058.3043 	EXP 	Created Background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
2058.3055 	EXP 	Created Person = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Person', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2 , 1.05]), texRes=128, units='norm', win=Window(...))
2058.3067 	EXP 	Created TablelL = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TablelL', opacity=1.0, ori=0.0, pos=array([-0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
2058.3078 	EXP 	Created TableR = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TableR', opacity=1.0, ori=0.0, pos=array([ 0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
2058.3240 	EXP 	Created end_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='end_instruct', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
2058.3441 	EXP 	instr1: autoDraw = True
2068.4688 	DATA 	Keypress: space
2068.4918 	EXP 	Imported vig_targ_order.xlsx as conditions, 3 conditions, 3 params
2068.4921 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
2068.4923 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_vig', 'C'), ('person_vig', 'G'), ('text_vig', 'cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.')])
2068.6855 	EXP 	instr1: autoDraw = False
2068.6855 	EXP 	vig_text_corr: text = 'Jordan cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.'
2068.6855 	EXP 	train_targ: image = 'red_center.png'
2068.6855 	EXP 	vig_text_corr: autoDraw = True
2068.6855 	EXP 	vig_back: autoDraw = True
2068.6855 	EXP 	train_targ: autoDraw = True
2082.3627 	DATA 	Keypress: space
2082.3630 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_vig', 'C'), ('person_vig', 'U'), ('text_vig', 'did not report her food preferences, so her food preferences are unknown.')])
2082.4128 	EXP 	vig_text_corr: autoDraw = False
2082.4128 	EXP 	vig_back: autoDraw = False
2082.4128 	EXP 	train_targ: autoDraw = False
2082.4128 	EXP 	vig_text_corr: text = 'Chris did not report her food preferences, so her food preferences are unknown.'
2082.4128 	EXP 	train_targ: image = 'blue_center_nf.png'
2082.4128 	EXP 	vig_text_corr: autoDraw = True
2082.4128 	EXP 	vig_back: autoDraw = True
2082.4128 	EXP 	train_targ: autoDraw = True
2086.6494 	DATA 	Keypress: space
2086.6497 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_vig', 'C'), ('person_vig', 'D'), ('text_vig', 'is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.')])
2086.7161 	EXP 	vig_text_corr: autoDraw = False
2086.7161 	EXP 	vig_back: autoDraw = False
2086.7161 	EXP 	train_targ: autoDraw = False
2086.7161 	EXP 	vig_text_corr: text = 'Alex is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.'
2086.7161 	EXP 	train_targ: image = 'green_center_nf.png'
2086.7161 	EXP 	vig_text_corr: autoDraw = True
2086.7161 	EXP 	vig_back: autoDraw = True
2086.7161 	EXP 	train_targ: autoDraw = True
2099.0589 	DATA 	Keypress: space
2099.0755 	EXP 	vig_text_corr: autoDraw = False
2099.0755 	EXP 	vig_back: autoDraw = False
2099.0755 	EXP 	train_targ: autoDraw = False
2099.0755 	EXP 	text_7: autoDraw = True
2103.7962 	DATA 	Keypress: space
2103.8292 	EXP 	text_7: autoDraw = False
2103.8292 	EXP 	dairy1_ex: autoDraw = True
2103.8292 	EXP 	dairy2_ex: autoDraw = True
2103.8292 	EXP 	dairy3_ex: autoDraw = True
2103.8292 	EXP 	dairy4_ex: autoDraw = True
2103.8292 	EXP 	dairy5_ex: autoDraw = True
2103.8292 	EXP 	text_5: autoDraw = True
2107.5157 	DATA 	Keypress: space
2107.5320 	EXP 	dairy1_ex: autoDraw = False
2107.5320 	EXP 	dairy2_ex: autoDraw = False
2107.5320 	EXP 	dairy3_ex: autoDraw = False
2107.5320 	EXP 	dairy4_ex: autoDraw = False
2107.5320 	EXP 	dairy5_ex: autoDraw = False
2107.5320 	EXP 	text_5: autoDraw = False
2107.5320 	EXP 	wheat1_ex: autoDraw = True
2107.5320 	EXP 	wheat2_ex: autoDraw = True
2107.5320 	EXP 	wheat3_ex: autoDraw = True
2107.5320 	EXP 	wheat4_ex: autoDraw = True
2107.5320 	EXP 	wheat5_ex: autoDraw = True
2107.5320 	EXP 	text_8: autoDraw = True
2110.2843 	DATA 	Keypress: space
2110.3175 	EXP 	wheat1_ex: autoDraw = False
2110.3175 	EXP 	wheat2_ex: autoDraw = False
2110.3175 	EXP 	wheat3_ex: autoDraw = False
2110.3175 	EXP 	wheat4_ex: autoDraw = False
2110.3175 	EXP 	wheat5_ex: autoDraw = False
2110.3175 	EXP 	text_8: autoDraw = False
2110.3175 	EXP 	insect1_ex: autoDraw = True
2110.3175 	EXP 	insect2_exp: autoDraw = True
2110.3175 	EXP 	insect3_ex: autoDraw = True
2110.3175 	EXP 	insect4_ex: autoDraw = True
2110.3175 	EXP 	insect5_ex: autoDraw = True
2110.3175 	EXP 	text_9: autoDraw = True
2113.1031 	DATA 	Keypress: space
2113.1530 	EXP 	insect1_ex: autoDraw = False
2113.1530 	EXP 	insect2_exp: autoDraw = False
2113.1530 	EXP 	insect3_ex: autoDraw = False
2113.1530 	EXP 	insect4_ex: autoDraw = False
2113.1530 	EXP 	insect5_ex: autoDraw = False
2113.1530 	EXP 	text_9: autoDraw = False
2113.1530 	EXP 	train_instr1: autoDraw = True
2116.5559 	DATA 	Keypress: space
2116.5724 	EXP 	train_instr1: autoDraw = False
2116.5724 	EXP 	train_instr2: autoDraw = True
2124.3619 	DATA 	Keypress: space
2124.3681 	EXP 	Imported training trials.xlsx as conditions, 20 conditions, 4 params
2124.3689 	EXP 	Created sequence: random, trialTypes=20, nReps=50, seed=None
2124.3694 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'y'), ('correct_key_train', 'b')])
2124.3785 	EXP 	train_instr2: autoDraw = False
2124.8954 	EXP 	text_4: autoDraw = True
2125.4658 	EXP 	text_4: autoDraw = False
2125.4658 	EXP 	person_img: image = 'red_center.png'
2125.4658 	EXP 	food: image = 'insect5_t.png'
2125.7796 	EXP 	background: autoDraw = True
2125.7796 	EXP 	person_img: autoDraw = True
2125.7796 	EXP 	food: autoDraw = True
2127.9979 	DATA 	Keypress: b
2128.0145 	EXP 	background: autoDraw = False
2128.0145 	EXP 	person_img: autoDraw = False
2128.0145 	EXP 	food: autoDraw = False
2128.0145 	EXP 	text_6: text = 'Correct'
2128.0145 	EXP 	text_6: autoDraw = True
2129.9998 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'd'), ('correct_key_train', 'n')])
2130.0160 	EXP 	text_6: autoDraw = False
2130.0160 	EXP 	text_6: autoDraw = False
2130.5331 	EXP 	text_4: autoDraw = True
2131.0502 	EXP 	text_4: autoDraw = False
2131.0502 	EXP 	text_4: autoDraw = False
2131.0502 	EXP 	person_img: image = 'blue_center_nf.png'
2131.0502 	EXP 	food: image = 'dairy1_t.png'
2131.3005 	EXP 	background: autoDraw = True
2131.3005 	EXP 	person_img: autoDraw = True
2131.3005 	EXP 	food: autoDraw = True
2132.3679 	DATA 	Keypress: v
2132.3845 	EXP 	background: autoDraw = False
2132.3845 	EXP 	person_img: autoDraw = False
2132.3845 	EXP 	food: autoDraw = False
2132.3845 	EXP 	text_6: text = 'Incorrect'
2132.3845 	EXP 	text_6: autoDraw = True
2134.3700 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'g'), ('correct_key_train', 'v')])
2134.3862 	EXP 	text_6: autoDraw = False
2134.3862 	EXP 	text_6: autoDraw = False
2134.9032 	EXP 	text_4: autoDraw = True
2135.4068 	EXP 	text_4: autoDraw = False
2135.4068 	EXP 	text_4: autoDraw = False
2135.4068 	EXP 	person_img: image = 'red_center.png'
2135.4068 	EXP 	food: image = 'wheat3_t.png'
2135.6705 	EXP 	background: autoDraw = True
2135.6705 	EXP 	person_img: autoDraw = True
2135.6705 	EXP 	food: autoDraw = True
2137.0716 	DATA 	Keypress: v
2137.0881 	EXP 	background: autoDraw = False
2137.0881 	EXP 	person_img: autoDraw = False
2137.0881 	EXP 	food: autoDraw = False
2137.0881 	EXP 	text_6: text = 'Correct'
2137.0881 	EXP 	text_6: autoDraw = True
2139.0735 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'g'), ('correct_key_train', 'b')])
2139.0897 	EXP 	text_6: autoDraw = False
2139.0897 	EXP 	text_6: autoDraw = False
2139.6068 	EXP 	text_4: autoDraw = True
2140.1071 	EXP 	text_4: autoDraw = False
2140.1071 	EXP 	text_4: autoDraw = False
2140.1071 	EXP 	person_img: image = 'green_center_nf.png'
2140.1071 	EXP 	food: image = 'wheat1_t.png'
2140.3575 	EXP 	background: autoDraw = True
2140.3575 	EXP 	person_img: autoDraw = True
2140.3575 	EXP 	food: autoDraw = True
2142.7259 	DATA 	Keypress: n
2142.7425 	EXP 	background: autoDraw = False
2142.7425 	EXP 	person_img: autoDraw = False
2142.7425 	EXP 	food: autoDraw = False
2142.7425 	EXP 	text_6: text = 'Incorrect'
2142.7425 	EXP 	text_6: autoDraw = True
