5.2196 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
1054.9794 	EXP 	Created dairy1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='dairy1_t.png', interpolate=True, mask=None, maskParams=None, name='dairy1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1054.9827 	EXP 	Created dairy2_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='dairy2_t.png', interpolate=True, mask=None, maskParams=None, name='dairy2_ex', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1054.9857 	EXP 	Created dairy3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='dairy3_t.png', interpolate=True, mask=None, maskParams=None, name='dairy3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1054.9878 	EXP 	Created dairy4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='dairy4_t.png', interpolate=True, mask=None, maskParams=None, name='dairy4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1054.9929 	EXP 	Created dairy5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='dairy5_t.png', interpolate=True, mask=None, maskParams=None, name='dairy5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1055.0056 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1055.0099 	EXP 	Created wheat1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='wheat1_t.png', interpolate=True, mask=None, maskParams=None, name='wheat1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1055.0160 	EXP 	Created wheat2_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='wheat2_t.png', interpolate=True, mask=None, maskParams=None, name='wheat2_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1055.0215 	EXP 	Created wheat3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='wheat3_t.png', interpolate=True, mask=None, maskParams=None, name='wheat3_ex', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1055.0248 	EXP 	Created wheat4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='wheat4_t.png', interpolate=True, mask=None, maskParams=None, name='wheat4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1055.0289 	EXP 	Created wheat5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='wheat5_t.png', interpolate=True, mask=None, maskParams=None, name='wheat5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1055.0391 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1055.0426 	EXP 	Created insect1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='insect1_t.png', interpolate=True, mask=None, maskParams=None, name='insect1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1055.0497 	EXP 	Created insect2_exp = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='insect2_t.png', interpolate=True, mask=None, maskParams=None, name='insect2_exp', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1055.0576 	EXP 	Created insect3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='insect3_t.png', interpolate=True, mask=None, maskParams=None, name='insect3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1055.0690 	EXP 	Created insect4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='insect4_t.png', interpolate=True, mask=None, maskParams=None, name='insect4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.2]), texRes=128, units='norm', win=Window(...))
1055.1394 	EXP 	Created insect5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='insect5_t.png', interpolate=True, mask=None, maskParams=None, name='insect5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1055.1511 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1055.1686 	EXP 	Created train_instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1055.2070 	EXP 	Created train_instr2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1055.2728 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
1055.3778 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='train_background.png', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
1055.3791 	EXP 	Created person_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='person_img', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.  ]), size=array([0.4, 1.7]), texRes=128, units='norm', win=Window(...))
1055.3803 	EXP 	Created food = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='food', opacity=1.0, ori=0.0, pos=array([-0.45, -0.  ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1055.3967 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
1055.4276 	EXP 	Created exp_instr1b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr1b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1055.4527 	EXP 	Created exp_instr2b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr2b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1055.4861 	EXP 	Created exp_instr3b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr3b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1055.5146 	EXP 	Created exp_middle = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_middle', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1055.5162 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
1055.5173 	EXP 	Created Background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
1055.5184 	EXP 	Created Person = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Person', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2 , 1.05]), texRes=128, units='norm', win=Window(...))
1055.5195 	EXP 	Created TablelL = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TablelL', opacity=1.0, ori=0.0, pos=array([-0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
1055.5206 	EXP 	Created TableR = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TableR', opacity=1.0, ori=0.0, pos=array([ 0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
1055.5361 	EXP 	Created end_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='end_instruct', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1055.5658 	EXP 	instr1: autoDraw = True
1068.7427 	DATA 	Keypress: space
1068.8319 	EXP 	Imported vig_targ_order.xlsx as conditions, 3 conditions, 3 params
1068.8321 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
1068.8323 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_vig', 'C'), ('person_vig', 'U'), ('text_vig', 'did not report her food preferences, so her food preferences are unknown.')])
1069.0063 	EXP 	instr1: autoDraw = False
1069.0063 	EXP 	vig_text_corr: text = 'Alex did not report her food preferences, so her food preferences are unknown.'
1069.0063 	EXP 	train_targ: image = 'green_center_nf.png'
1069.0063 	EXP 	vig_text_corr: autoDraw = True
1069.0063 	EXP 	vig_back: autoDraw = True
1069.0063 	EXP 	train_targ: autoDraw = True
1075.8449 	DATA 	Keypress: space
1075.8452 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_vig', 'C'), ('person_vig', 'G'), ('text_vig', 'cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.')])
1075.8949 	EXP 	vig_text_corr: autoDraw = False
1075.8949 	EXP 	vig_back: autoDraw = False
1075.8949 	EXP 	train_targ: autoDraw = False
1075.8949 	EXP 	vig_text_corr: text = 'Jordan cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.'
1075.8949 	EXP 	train_targ: image = 'red_center.png'
1075.8949 	EXP 	vig_text_corr: autoDraw = True
1075.8949 	EXP 	vig_back: autoDraw = True
1075.8949 	EXP 	train_targ: autoDraw = True
1092.8583 	DATA 	Keypress: space
1092.8748 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_vig', 'C'), ('person_vig', 'D'), ('text_vig', 'is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.')])
1092.9413 	EXP 	vig_text_corr: autoDraw = False
1092.9413 	EXP 	vig_back: autoDraw = False
1092.9413 	EXP 	train_targ: autoDraw = False
1092.9413 	EXP 	vig_text_corr: text = 'Chris is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.'
1092.9413 	EXP 	train_targ: image = 'blue_center_nf.png'
1092.9413 	EXP 	vig_text_corr: autoDraw = True
1092.9413 	EXP 	vig_back: autoDraw = True
1092.9413 	EXP 	train_targ: autoDraw = True
1103.4827 	DATA 	Keypress: space
1103.4993 	EXP 	vig_text_corr: autoDraw = False
1103.4993 	EXP 	vig_back: autoDraw = False
1103.4993 	EXP 	train_targ: autoDraw = False
1103.4993 	EXP 	text_7: autoDraw = True
1114.1243 	DATA 	Keypress: space
1114.1409 	EXP 	text_7: autoDraw = False
1114.1409 	EXP 	dairy1_ex: autoDraw = True
1114.1409 	EXP 	dairy2_ex: autoDraw = True
1114.1409 	EXP 	dairy3_ex: autoDraw = True
1114.1409 	EXP 	dairy4_ex: autoDraw = True
1114.1409 	EXP 	dairy5_ex: autoDraw = True
1114.1409 	EXP 	text_5: autoDraw = True
1121.6467 	DATA 	Keypress: space
1121.6998 	EXP 	dairy1_ex: autoDraw = False
1121.6998 	EXP 	dairy2_ex: autoDraw = False
1121.6998 	EXP 	dairy3_ex: autoDraw = False
1121.6998 	EXP 	dairy4_ex: autoDraw = False
1121.6998 	EXP 	dairy5_ex: autoDraw = False
1121.6998 	EXP 	text_5: autoDraw = False
1121.6998 	EXP 	wheat1_ex: autoDraw = True
1121.6998 	EXP 	wheat2_ex: autoDraw = True
1121.6998 	EXP 	wheat3_ex: autoDraw = True
1121.6998 	EXP 	wheat4_ex: autoDraw = True
1121.6998 	EXP 	wheat5_ex: autoDraw = True
1121.6998 	EXP 	text_8: autoDraw = True
1131.4407 	DATA 	Keypress: space
1131.4708 	EXP 	wheat1_ex: autoDraw = False
1131.4708 	EXP 	wheat2_ex: autoDraw = False
1131.4708 	EXP 	wheat3_ex: autoDraw = False
1131.4708 	EXP 	wheat4_ex: autoDraw = False
1131.4708 	EXP 	wheat5_ex: autoDraw = False
1131.4708 	EXP 	text_8: autoDraw = False
1131.4708 	EXP 	insect1_ex: autoDraw = True
1131.4708 	EXP 	insect2_exp: autoDraw = True
1131.4708 	EXP 	insect3_ex: autoDraw = True
1131.4708 	EXP 	insect4_ex: autoDraw = True
1131.4708 	EXP 	insect5_ex: autoDraw = True
1131.4708 	EXP 	text_9: autoDraw = True
1134.8402 	DATA 	Keypress: space
1134.8567 	EXP 	insect1_ex: autoDraw = False
1134.8567 	EXP 	insect2_exp: autoDraw = False
1134.8567 	EXP 	insect3_ex: autoDraw = False
1134.8567 	EXP 	insect4_ex: autoDraw = False
1134.8567 	EXP 	insect5_ex: autoDraw = False
1134.8567 	EXP 	text_9: autoDraw = False
1134.8567 	EXP 	train_instr1: autoDraw = True
1140.9615 	DATA 	Keypress: space
1140.9781 	EXP 	train_instr1: autoDraw = False
1140.9781 	EXP 	train_instr2: autoDraw = True
1159.7426 	DATA 	Keypress: space
1159.8422 	EXP 	Imported training trials.xlsx as conditions, 20 conditions, 4 params
1159.8429 	EXP 	Created sequence: random, trialTypes=20, nReps=50, seed=None
1159.8433 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'y'), ('correct_key_train', 'b')])
1159.8624 	EXP 	train_instr2: autoDraw = False
1160.3627 	EXP 	text_4: autoDraw = True
1160.8464 	EXP 	text_4: autoDraw = False
1160.8464 	EXP 	person_img: image = 'blue_center_nf.png'
1160.8464 	EXP 	food: image = 'insect5_t.png'
1161.1602 	EXP 	background: autoDraw = True
1161.1602 	EXP 	person_img: autoDraw = True
1161.1602 	EXP 	food: autoDraw = True
1164.2461 	DATA 	Keypress: b
1164.2792 	EXP 	background: autoDraw = False
1164.2792 	EXP 	person_img: autoDraw = False
1164.2792 	EXP 	food: autoDraw = False
1164.2792 	EXP 	text_6: text = 'Correct'
1164.2792 	EXP 	text_6: autoDraw = True
1166.2645 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'y'), ('correct_key_train', 'n')])
1166.2807 	EXP 	text_6: autoDraw = False
1166.2807 	EXP 	text_6: autoDraw = False
1166.7977 	EXP 	text_4: autoDraw = True
1167.2981 	EXP 	text_4: autoDraw = False
1167.2981 	EXP 	text_4: autoDraw = False
1167.2981 	EXP 	person_img: image = 'green_center_nf.png'
1167.2981 	EXP 	food: image = 'insect4_t.png'
1167.5485 	EXP 	background: autoDraw = True
1167.5485 	EXP 	person_img: autoDraw = True
1167.5485 	EXP 	food: autoDraw = True
1172.0352 	DATA 	Keypress: v
1172.0518 	EXP 	background: autoDraw = False
1172.0518 	EXP 	person_img: autoDraw = False
1172.0518 	EXP 	food: autoDraw = False
1172.0518 	EXP 	text_6: text = 'Incorrect'
1172.0518 	EXP 	text_6: autoDraw = True
1174.0371 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'y'), ('correct_key_train', 'n')])
1174.0533 	EXP 	text_6: autoDraw = False
1174.0533 	EXP 	text_6: autoDraw = False
1174.5704 	EXP 	text_4: autoDraw = True
1175.0708 	EXP 	text_4: autoDraw = False
1175.0708 	EXP 	text_4: autoDraw = False
1175.0708 	EXP 	person_img: image = 'green_center_nf.png'
1175.0708 	EXP 	food: image = 'insect3_t.png'
1175.3044 	EXP 	background: autoDraw = True
1175.3044 	EXP 	person_img: autoDraw = True
1175.3044 	EXP 	food: autoDraw = True
1176.3385 	DATA 	Keypress: b
1176.3551 	EXP 	background: autoDraw = False
1176.3551 	EXP 	person_img: autoDraw = False
1176.3551 	EXP 	food: autoDraw = False
1176.3551 	EXP 	text_6: text = 'Incorrect'
1176.3551 	EXP 	text_6: autoDraw = True
1178.3404 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'g'), ('correct_key_train', 'v')])
1178.3566 	EXP 	text_6: autoDraw = False
1178.3566 	EXP 	text_6: autoDraw = False
1178.8738 	EXP 	text_4: autoDraw = True
1179.3575 	EXP 	text_4: autoDraw = False
1179.3575 	EXP 	text_4: autoDraw = False
1179.3575 	EXP 	person_img: image = 'red_center.png'
1179.3575 	EXP 	food: image = 'wheat4_t.png'
1179.6244 	EXP 	background: autoDraw = True
1179.6244 	EXP 	person_img: autoDraw = True
1179.6244 	EXP 	food: autoDraw = True
1185.0952 	DATA 	Keypress: v
1185.1118 	EXP 	background: autoDraw = False
1185.1118 	EXP 	person_img: autoDraw = False
1185.1118 	EXP 	food: autoDraw = False
1185.1118 	EXP 	text_6: text = 'Correct'
1185.1118 	EXP 	text_6: autoDraw = True
