3.5111 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
1478.3584 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1478.3627 	EXP 	Created wheat1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='wheat1_t.png', interpolate=True, mask=None, maskParams=None, name='wheat1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1478.3689 	EXP 	Created wheat2_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='wheat2_t.png', interpolate=True, mask=None, maskParams=None, name='wheat2_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1478.3742 	EXP 	Created wheat3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='wheat3_t.png', interpolate=True, mask=None, maskParams=None, name='wheat3_ex', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1478.3774 	EXP 	Created wheat4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='wheat4_t.png', interpolate=True, mask=None, maskParams=None, name='wheat4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1478.3815 	EXP 	Created wheat5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='wheat5_t.png', interpolate=True, mask=None, maskParams=None, name='wheat5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1478.3921 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1478.3956 	EXP 	Created insect1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='insect1_t.png', interpolate=True, mask=None, maskParams=None, name='insect1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1478.4027 	EXP 	Created insect2_exp = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='insect2_t.png', interpolate=True, mask=None, maskParams=None, name='insect2_exp', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1478.4108 	EXP 	Created insect3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='insect3_t.png', interpolate=True, mask=None, maskParams=None, name='insect3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1478.4223 	EXP 	Created insect4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='insect4_t.png', interpolate=True, mask=None, maskParams=None, name='insect4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.2]), texRes=128, units='norm', win=Window(...))
1478.4945 	EXP 	Created insect5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='insect5_t.png', interpolate=True, mask=None, maskParams=None, name='insect5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1478.5062 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1478.5237 	EXP 	Created train_instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1478.5620 	EXP 	Created train_instr2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1478.6281 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
1478.7362 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='train_background.png', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
1478.7376 	EXP 	Created person_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='person_img', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.  ]), size=array([0.4, 1.7]), texRes=128, units='norm', win=Window(...))
1478.7389 	EXP 	Created food = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='food', opacity=1.0, ori=0.0, pos=array([-0.45, -0.  ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1478.7555 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
1478.7871 	EXP 	Created exp_instr1b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr1b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1478.8127 	EXP 	Created exp_instr2b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr2b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1478.8460 	EXP 	Created exp_instr3b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr3b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1478.8747 	EXP 	Created exp_middle = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_middle', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1478.8762 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
1478.8775 	EXP 	Created Background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
1478.8786 	EXP 	Created Person = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Person', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2 , 1.05]), texRes=128, units='norm', win=Window(...))
1478.8797 	EXP 	Created TablelL = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TablelL', opacity=1.0, ori=0.0, pos=array([-0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
1478.8808 	EXP 	Created TableR = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TableR', opacity=1.0, ori=0.0, pos=array([ 0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
1478.8961 	EXP 	Created end_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='end_instruct', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1478.9241 	EXP 	instr1: autoDraw = True
1485.2457 	DATA 	Keypress: space
1485.2684 	EXP 	Imported vig_targ_order.xlsx as conditions, 3 conditions, 3 params
1485.2687 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
1485.2689 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_vig', 'C'), ('person_vig', 'D'), ('text_vig', 'is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.')])
1485.4593 	EXP 	instr1: autoDraw = False
1485.4593 	EXP 	vig_text_corr: text = 'Chris is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.'
1485.4593 	EXP 	train_targ: image = 'blue_center_nf.png'
1485.4593 	EXP 	vig_text_corr: autoDraw = True
1485.4593 	EXP 	vig_back: autoDraw = True
1485.4593 	EXP 	train_targ: autoDraw = True
1491.6474 	DATA 	Keypress: space
1491.6478 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_vig', 'C'), ('person_vig', 'U'), ('text_vig', 'did not report her food preferences, so her food preferences are unknown.')])
1491.6975 	EXP 	vig_text_corr: autoDraw = False
1491.6975 	EXP 	vig_back: autoDraw = False
1491.6975 	EXP 	train_targ: autoDraw = False
1491.6975 	EXP 	vig_text_corr: text = 'Alex did not report her food preferences, so her food preferences are unknown.'
1491.6975 	EXP 	train_targ: image = 'green_center_nf.png'
1491.6975 	EXP 	vig_text_corr: autoDraw = True
1491.6975 	EXP 	vig_back: autoDraw = True
1491.6975 	EXP 	train_targ: autoDraw = True
1496.1008 	DATA 	Keypress: space
1496.1012 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_vig', 'C'), ('person_vig', 'G'), ('text_vig', 'cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.')])
1496.1509 	EXP 	vig_text_corr: autoDraw = False
1496.1509 	EXP 	vig_back: autoDraw = False
1496.1509 	EXP 	train_targ: autoDraw = False
1496.1509 	EXP 	vig_text_corr: text = 'Jordan cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.'
1496.1509 	EXP 	train_targ: image = 'red_center.png'
1496.1509 	EXP 	vig_text_corr: autoDraw = True
1496.1509 	EXP 	vig_back: autoDraw = True
1496.1509 	EXP 	train_targ: autoDraw = True
1502.5058 	DATA 	Keypress: space
1502.5223 	EXP 	vig_text_corr: autoDraw = False
1502.5223 	EXP 	vig_back: autoDraw = False
1502.5223 	EXP 	train_targ: autoDraw = False
1502.5223 	EXP 	text_7: autoDraw = True
1508.7273 	DATA 	Keypress: space
1508.7438 	EXP 	text_7: autoDraw = False
1508.7438 	EXP 	dairy1_ex: autoDraw = True
1508.7438 	EXP 	dairy2_ex: autoDraw = True
1508.7438 	EXP 	dairy3_ex: autoDraw = True
1508.7438 	EXP 	dairy4_ex: autoDraw = True
1508.7438 	EXP 	dairy5_ex: autoDraw = True
1508.7438 	EXP 	text_5: autoDraw = True
1515.0988 	DATA 	Keypress: space
1515.1155 	EXP 	dairy1_ex: autoDraw = False
1515.1155 	EXP 	dairy2_ex: autoDraw = False
1515.1155 	EXP 	dairy3_ex: autoDraw = False
1515.1155 	EXP 	dairy4_ex: autoDraw = False
1515.1155 	EXP 	dairy5_ex: autoDraw = False
1515.1155 	EXP 	text_5: autoDraw = False
1515.1155 	EXP 	wheat1_ex: autoDraw = True
1515.1155 	EXP 	wheat2_ex: autoDraw = True
1515.1155 	EXP 	wheat3_ex: autoDraw = True
1515.1155 	EXP 	wheat4_ex: autoDraw = True
1515.1155 	EXP 	wheat5_ex: autoDraw = True
1515.1155 	EXP 	text_8: autoDraw = True
1523.3887 	DATA 	Keypress: space
1523.4218 	EXP 	wheat1_ex: autoDraw = False
1523.4218 	EXP 	wheat2_ex: autoDraw = False
1523.4218 	EXP 	wheat3_ex: autoDraw = False
1523.4218 	EXP 	wheat4_ex: autoDraw = False
1523.4218 	EXP 	wheat5_ex: autoDraw = False
1523.4218 	EXP 	text_8: autoDraw = False
1523.4218 	EXP 	insect1_ex: autoDraw = True
1523.4218 	EXP 	insect2_exp: autoDraw = True
1523.4218 	EXP 	insect3_ex: autoDraw = True
1523.4218 	EXP 	insect4_ex: autoDraw = True
1523.4218 	EXP 	insect5_ex: autoDraw = True
1523.4218 	EXP 	text_9: autoDraw = True
1531.6783 	DATA 	Keypress: space
1531.7146 	EXP 	insect1_ex: autoDraw = False
1531.7146 	EXP 	insect2_exp: autoDraw = False
1531.7146 	EXP 	insect3_ex: autoDraw = False
1531.7146 	EXP 	insect4_ex: autoDraw = False
1531.7146 	EXP 	insect5_ex: autoDraw = False
1531.7146 	EXP 	text_9: autoDraw = False
1531.7146 	EXP 	train_instr1: autoDraw = True
1537.0023 	DATA 	Keypress: space
1537.0189 	EXP 	train_instr1: autoDraw = False
1537.0189 	EXP 	train_instr2: autoDraw = True
1551.0465 	DATA 	Keypress: space
1551.0526 	EXP 	Imported training trials.xlsx as conditions, 20 conditions, 4 params
1551.0534 	EXP 	Created sequence: random, trialTypes=20, nReps=50, seed=None
1551.0538 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'g'), ('correct_key_train', 'b')])
1551.0797 	EXP 	train_instr2: autoDraw = False
1551.5801 	EXP 	text_4: autoDraw = True
1552.0805 	EXP 	text_4: autoDraw = False
1552.0805 	EXP 	person_img: image = 'blue_center_nf.png'
1552.0805 	EXP 	food: image = 'wheat5_t.png'
1552.4610 	EXP 	background: autoDraw = True
1552.4610 	EXP 	person_img: autoDraw = True
1552.4610 	EXP 	food: autoDraw = True
1555.6301 	DATA 	Keypress: v
1555.6467 	EXP 	background: autoDraw = False
1555.6467 	EXP 	person_img: autoDraw = False
1555.6467 	EXP 	food: autoDraw = False
1555.6467 	EXP 	text_6: text = 'Incorrect'
1555.6467 	EXP 	text_6: autoDraw = True
1557.6320 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'y'), ('correct_key_train', 'b')])
1557.6482 	EXP 	text_6: autoDraw = False
1557.6482 	EXP 	text_6: autoDraw = False
1558.1653 	EXP 	text_4: autoDraw = True
1558.6657 	EXP 	text_4: autoDraw = False
1558.6657 	EXP 	text_4: autoDraw = False
1558.6657 	EXP 	person_img: image = 'red_center.png'
1558.6657 	EXP 	food: image = 'insect3_t.png'
1558.9160 	EXP 	background: autoDraw = True
1558.9160 	EXP 	person_img: autoDraw = True
1558.9160 	EXP 	food: autoDraw = True
1561.4679 	DATA 	Keypress: b
1561.4845 	EXP 	background: autoDraw = False
1561.4845 	EXP 	person_img: autoDraw = False
1561.4845 	EXP 	food: autoDraw = False
1561.4845 	EXP 	text_6: text = 'Correct'
1561.4845 	EXP 	text_6: autoDraw = True
1563.4699 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'd'), ('correct_key_train', 'n')])
1563.4861 	EXP 	text_6: autoDraw = False
1563.4861 	EXP 	text_6: autoDraw = False
1564.0031 	EXP 	text_4: autoDraw = True
1564.5035 	EXP 	text_4: autoDraw = False
1564.5035 	EXP 	text_4: autoDraw = False
1564.5035 	EXP 	person_img: image = 'green_center_nf.png'
1564.5035 	EXP 	food: image = 'dairy5_t.png'
1564.7538 	EXP 	background: autoDraw = True
1564.7538 	EXP 	person_img: autoDraw = True
1564.7538 	EXP 	food: autoDraw = True
1571.6925 	DATA 	Keypress: n
1571.7090 	EXP 	background: autoDraw = False
1571.7090 	EXP 	person_img: autoDraw = False
1571.7090 	EXP 	food: autoDraw = False
1571.7090 	EXP 	text_6: text = 'Correct'
1571.7090 	EXP 	text_6: autoDraw = True
1573.6944 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'y'), ('correct_key_train', 'b')])
1573.7106 	EXP 	text_6: autoDraw = False
1573.7106 	EXP 	text_6: autoDraw = False
1574.2277 	EXP 	text_4: autoDraw = True
1574.7114 	EXP 	text_4: autoDraw = False
1574.7114 	EXP 	text_4: autoDraw = False
1574.7114 	EXP 	person_img: image = 'red_center.png'
1574.7114 	EXP 	food: image = 'insect1_t.png'
1574.9784 	EXP 	background: autoDraw = True
1574.9784 	EXP 	person_img: autoDraw = True
1574.9784 	EXP 	food: autoDraw = True
1577.7805 	DATA 	Keypress: b
1577.7971 	EXP 	background: autoDraw = False
1577.7971 	EXP 	person_img: autoDraw = False
1577.7971 	EXP 	food: autoDraw = False
1577.7971 	EXP 	text_6: text = 'Correct'
1577.7971 	EXP 	text_6: autoDraw = True
