3.9093 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
823.6913 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
823.6950 	EXP 	Created insect1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='insect1_t.png', interpolate=True, mask=None, maskParams=None, name='insect1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
823.7024 	EXP 	Created insect2_exp = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='insect2_t.png', interpolate=True, mask=None, maskParams=None, name='insect2_exp', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
823.7102 	EXP 	Created insect3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='insect3_t.png', interpolate=True, mask=None, maskParams=None, name='insect3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
823.7222 	EXP 	Created insect4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='insect4_t.png', interpolate=True, mask=None, maskParams=None, name='insect4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.2]), texRes=128, units='norm', win=Window(...))
823.7934 	EXP 	Created insect5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='insect5_t.png', interpolate=True, mask=None, maskParams=None, name='insect5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
823.8051 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
823.8226 	EXP 	Created train_instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
823.8609 	EXP 	Created train_instr2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
823.9268 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
824.0331 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='train_background.png', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
824.0345 	EXP 	Created person_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='person_img', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.  ]), size=array([0.4, 1.7]), texRes=128, units='norm', win=Window(...))
824.0357 	EXP 	Created food = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='food', opacity=1.0, ori=0.0, pos=array([-0.45, -0.  ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
824.0521 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
824.0830 	EXP 	Created exp_instr1b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr1b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
824.1084 	EXP 	Created exp_instr2b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr2b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
824.1418 	EXP 	Created exp_instr3b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr3b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
824.1705 	EXP 	Created exp_middle = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_middle', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
824.1721 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
824.1732 	EXP 	Created Background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
824.1743 	EXP 	Created Person = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Person', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2 , 1.05]), texRes=128, units='norm', win=Window(...))
824.1754 	EXP 	Created TablelL = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TablelL', opacity=1.0, ori=0.0, pos=array([-0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
824.1765 	EXP 	Created TableR = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TableR', opacity=1.0, ori=0.0, pos=array([ 0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
824.1925 	EXP 	Created end_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='end_instruct', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
824.2210 	EXP 	instr1: autoDraw = True
843.3692 	DATA 	Keypress: space
843.3919 	EXP 	Imported vig_targ_order.xlsx as conditions, 3 conditions, 3 params
843.3921 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
843.3924 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_vig', 'C'), ('person_vig', 'G'), ('text_vig', 'cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.')])
843.5829 	EXP 	instr1: autoDraw = False
843.5829 	EXP 	vig_text_corr: text = 'Chris cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.'
843.5829 	EXP 	train_targ: image = 'blue_center_nf.png'
843.5829 	EXP 	vig_text_corr: autoDraw = True
843.5829 	EXP 	vig_back: autoDraw = True
843.5829 	EXP 	train_targ: autoDraw = True
855.2584 	DATA 	Keypress: space
855.2588 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_vig', 'C'), ('person_vig', 'D'), ('text_vig', 'is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.')])
855.3252 	EXP 	vig_text_corr: autoDraw = False
855.3252 	EXP 	vig_back: autoDraw = False
855.3252 	EXP 	train_targ: autoDraw = False
855.3252 	EXP 	vig_text_corr: text = 'Alex is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.'
855.3252 	EXP 	train_targ: image = 'red_center.png'
855.3252 	EXP 	vig_text_corr: autoDraw = True
855.3252 	EXP 	vig_back: autoDraw = True
855.3252 	EXP 	train_targ: autoDraw = True
867.1176 	DATA 	Keypress: space
867.1179 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_vig', 'C'), ('person_vig', 'U'), ('text_vig', 'did not report her food preferences, so her food preferences are unknown.')])
867.1677 	EXP 	vig_text_corr: autoDraw = False
867.1677 	EXP 	vig_back: autoDraw = False
867.1677 	EXP 	train_targ: autoDraw = False
867.1677 	EXP 	vig_text_corr: text = 'Jordan did not report her food preferences, so her food preferences are unknown.'
867.1677 	EXP 	train_targ: image = 'green_center_nf.png'
867.1677 	EXP 	vig_text_corr: autoDraw = True
867.1677 	EXP 	vig_back: autoDraw = True
867.1677 	EXP 	train_targ: autoDraw = True
872.1881 	DATA 	Keypress: space
872.2047 	EXP 	vig_text_corr: autoDraw = False
872.2047 	EXP 	vig_back: autoDraw = False
872.2047 	EXP 	train_targ: autoDraw = False
872.2047 	EXP 	text_7: autoDraw = True
886.1324 	DATA 	Keypress: space
886.1488 	EXP 	text_7: autoDraw = False
886.1488 	EXP 	dairy1_ex: autoDraw = True
886.1488 	EXP 	dairy2_ex: autoDraw = True
886.1488 	EXP 	dairy3_ex: autoDraw = True
886.1488 	EXP 	dairy4_ex: autoDraw = True
886.1488 	EXP 	dairy5_ex: autoDraw = True
886.1488 	EXP 	text_5: autoDraw = True
894.4054 	DATA 	Keypress: space
894.4219 	EXP 	dairy1_ex: autoDraw = False
894.4219 	EXP 	dairy2_ex: autoDraw = False
894.4219 	EXP 	dairy3_ex: autoDraw = False
894.4219 	EXP 	dairy4_ex: autoDraw = False
894.4219 	EXP 	dairy5_ex: autoDraw = False
894.4219 	EXP 	text_5: autoDraw = False
894.4219 	EXP 	wheat1_ex: autoDraw = True
894.4219 	EXP 	wheat2_ex: autoDraw = True
894.4219 	EXP 	wheat3_ex: autoDraw = True
894.4219 	EXP 	wheat4_ex: autoDraw = True
894.4219 	EXP 	wheat5_ex: autoDraw = True
894.4219 	EXP 	text_8: autoDraw = True
900.9770 	DATA 	Keypress: space
901.0103 	EXP 	wheat1_ex: autoDraw = False
901.0103 	EXP 	wheat2_ex: autoDraw = False
901.0103 	EXP 	wheat3_ex: autoDraw = False
901.0103 	EXP 	wheat4_ex: autoDraw = False
901.0103 	EXP 	wheat5_ex: autoDraw = False
901.0103 	EXP 	text_8: autoDraw = False
901.0103 	EXP 	insect1_ex: autoDraw = True
901.0103 	EXP 	insect2_exp: autoDraw = True
901.0103 	EXP 	insect3_ex: autoDraw = True
901.0103 	EXP 	insect4_ex: autoDraw = True
901.0103 	EXP 	insect5_ex: autoDraw = True
901.0103 	EXP 	text_9: autoDraw = True
903.7959 	DATA 	Keypress: space
903.8657 	EXP 	insect1_ex: autoDraw = False
903.8657 	EXP 	insect2_exp: autoDraw = False
903.8657 	EXP 	insect3_ex: autoDraw = False
903.8657 	EXP 	insect4_ex: autoDraw = False
903.8657 	EXP 	insect5_ex: autoDraw = False
903.8657 	EXP 	text_9: autoDraw = False
903.8657 	EXP 	train_instr1: autoDraw = True
910.2208 	DATA 	Keypress: space
910.2373 	EXP 	train_instr1: autoDraw = False
910.2373 	EXP 	train_instr2: autoDraw = True
929.9860 	DATA 	Keypress: space
929.9920 	EXP 	Imported training trials.xlsx as conditions, 20 conditions, 4 params
929.9927 	EXP 	Created sequence: random, trialTypes=20, nReps=50, seed=None
929.9931 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'g'), ('correct_key_train', 'b')])
930.0193 	EXP 	train_instr2: autoDraw = False
930.5196 	EXP 	text_4: autoDraw = True
931.0199 	EXP 	text_4: autoDraw = False
931.0199 	EXP 	text_4: autoDraw = False
931.0199 	EXP 	person_img: image = 'red_center.png'
931.0199 	EXP 	food: image = 'wheat3_t.png'
931.3505 	EXP 	background: autoDraw = True
931.3505 	EXP 	person_img: autoDraw = True
931.3505 	EXP 	food: autoDraw = True
936.3877 	DATA 	Keypress: v
936.4043 	EXP 	background: autoDraw = False
936.4043 	EXP 	person_img: autoDraw = False
936.4043 	EXP 	food: autoDraw = False
936.4043 	EXP 	text_6: text = 'Incorrect'
936.4043 	EXP 	text_6: autoDraw = True
938.3896 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'd'), ('correct_key_train', 'n')])
938.4058 	EXP 	text_6: autoDraw = False
938.4058 	EXP 	text_6: autoDraw = False
938.9229 	EXP 	text_4: autoDraw = True
939.4399 	EXP 	text_4: autoDraw = False
939.4399 	EXP 	text_4: autoDraw = False
939.4399 	EXP 	person_img: image = 'green_center_nf.png'
939.4399 	EXP 	food: image = 'dairy1_t.png'
939.6736 	EXP 	background: autoDraw = True
939.6736 	EXP 	person_img: autoDraw = True
939.6736 	EXP 	food: autoDraw = True
943.0762 	DATA 	Keypress: b
943.0928 	EXP 	background: autoDraw = False
943.0928 	EXP 	person_img: autoDraw = False
943.0928 	EXP 	food: autoDraw = False
943.0928 	EXP 	text_6: text = 'Incorrect'
943.0928 	EXP 	text_6: autoDraw = True
945.0781 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'd'), ('correct_key_train', 'b')])
945.0943 	EXP 	text_6: autoDraw = False
945.0943 	EXP 	text_6: autoDraw = False
945.6114 	EXP 	text_4: autoDraw = True
946.1284 	EXP 	text_4: autoDraw = False
946.1284 	EXP 	text_4: autoDraw = False
946.1284 	EXP 	person_img: image = 'blue_center_nf.png'
946.1284 	EXP 	food: image = 'dairy1_t.png'
946.3621 	EXP 	background: autoDraw = True
946.3621 	EXP 	person_img: autoDraw = True
946.3621 	EXP 	food: autoDraw = True
947.6464 	DATA 	Keypress: b
947.6630 	EXP 	background: autoDraw = False
947.6630 	EXP 	person_img: autoDraw = False
947.6630 	EXP 	food: autoDraw = False
947.6630 	EXP 	text_6: text = 'Correct'
947.6630 	EXP 	text_6: autoDraw = True
949.6483 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'd'), ('correct_key_train', 'b')])
949.6645 	EXP 	text_6: autoDraw = False
949.6645 	EXP 	text_6: autoDraw = False
950.1817 	EXP 	text_4: autoDraw = True
950.6851 	EXP 	text_4: autoDraw = False
950.6851 	EXP 	text_4: autoDraw = False
950.6851 	EXP 	person_img: image = 'blue_center_nf.png'
950.6851 	EXP 	food: image = 'dairy3_t.png'
950.9492 	EXP 	background: autoDraw = True
950.9492 	EXP 	person_img: autoDraw = True
950.9492 	EXP 	food: autoDraw = True
953.1673 	DATA 	Keypress: b
953.1839 	EXP 	background: autoDraw = False
953.1839 	EXP 	person_img: autoDraw = False
953.1839 	EXP 	food: autoDraw = False
953.1839 	EXP 	text_6: text = 'Correct'
953.1839 	EXP 	text_6: autoDraw = True
955.1692 	EXP 	New trial (rep=0, index=4): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'y'), ('correct_key_train', 'b')])
955.1854 	EXP 	text_6: autoDraw = False
955.1854 	EXP 	text_6: autoDraw = False
955.7025 	EXP 	text_4: autoDraw = True
956.2029 	EXP 	text_4: autoDraw = False
956.2029 	EXP 	text_4: autoDraw = False
