3.4389 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
1258.8221 	EXP 	Created dairy1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='dairy1_t.png', interpolate=True, mask=None, maskParams=None, name='dairy1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1258.8255 	EXP 	Created dairy2_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='dairy2_t.png', interpolate=True, mask=None, maskParams=None, name='dairy2_ex', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1258.8284 	EXP 	Created dairy3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='dairy3_t.png', interpolate=True, mask=None, maskParams=None, name='dairy3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1258.8305 	EXP 	Created dairy4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='dairy4_t.png', interpolate=True, mask=None, maskParams=None, name='dairy4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1258.8357 	EXP 	Created dairy5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='dairy5_t.png', interpolate=True, mask=None, maskParams=None, name='dairy5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1258.8483 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1258.8527 	EXP 	Created wheat1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='wheat1_t.png', interpolate=True, mask=None, maskParams=None, name='wheat1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1258.8588 	EXP 	Created wheat2_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='wheat2_t.png', interpolate=True, mask=None, maskParams=None, name='wheat2_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1258.8642 	EXP 	Created wheat3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='wheat3_t.png', interpolate=True, mask=None, maskParams=None, name='wheat3_ex', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1258.8674 	EXP 	Created wheat4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='wheat4_t.png', interpolate=True, mask=None, maskParams=None, name='wheat4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1258.8716 	EXP 	Created wheat5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='wheat5_t.png', interpolate=True, mask=None, maskParams=None, name='wheat5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1258.8821 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1258.8856 	EXP 	Created insect1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='insect1_t.png', interpolate=True, mask=None, maskParams=None, name='insect1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1258.8925 	EXP 	Created insect2_exp = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='insect2_t.png', interpolate=True, mask=None, maskParams=None, name='insect2_exp', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1258.9000 	EXP 	Created insect3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='insect3_t.png', interpolate=True, mask=None, maskParams=None, name='insect3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1258.9117 	EXP 	Created insect4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='insect4_t.png', interpolate=True, mask=None, maskParams=None, name='insect4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.2]), texRes=128, units='norm', win=Window(...))
1258.9859 	EXP 	Created insect5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='insect5_t.png', interpolate=True, mask=None, maskParams=None, name='insect5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1258.9980 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1259.0156 	EXP 	Created train_instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1259.0543 	EXP 	Created train_instr2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1259.1212 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
1259.2292 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='train_background.png', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
1259.2306 	EXP 	Created person_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='person_img', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.  ]), size=array([0.4, 1.7]), texRes=128, units='norm', win=Window(...))
1259.2317 	EXP 	Created food = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='food', opacity=1.0, ori=0.0, pos=array([-0.45, -0.  ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1259.2482 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
1259.2803 	EXP 	Created exp_instr1b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr1b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1259.3062 	EXP 	Created exp_instr2b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr2b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1259.3407 	EXP 	Created exp_instr3b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr3b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1259.3695 	EXP 	Created exp_middle = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_middle', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1259.3710 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
1259.3722 	EXP 	Created Background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
1259.3733 	EXP 	Created Person = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Person', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2 , 1.05]), texRes=128, units='norm', win=Window(...))
1259.3744 	EXP 	Created TablelL = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TablelL', opacity=1.0, ori=0.0, pos=array([-0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
1259.3755 	EXP 	Created TableR = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TableR', opacity=1.0, ori=0.0, pos=array([ 0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
1259.3908 	EXP 	Created end_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='end_instruct', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1259.4221 	EXP 	instr1: autoDraw = True
1272.1319 	DATA 	Keypress: space
1272.1550 	EXP 	Imported vig_targ_order.xlsx as conditions, 3 conditions, 3 params
1272.1553 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
1272.1555 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_vig', 'C'), ('person_vig', 'U'), ('text_vig', 'did not report her food preferences, so her food preferences are unknown.')])
1272.3288 	EXP 	instr1: autoDraw = False
1272.3288 	EXP 	vig_text_corr: text = 'Alex did not report her food preferences, so her food preferences are unknown.'
1272.3288 	EXP 	train_targ: image = 'green_center_nf.png'
1272.3288 	EXP 	vig_text_corr: autoDraw = True
1272.3288 	EXP 	vig_back: autoDraw = True
1272.3288 	EXP 	train_targ: autoDraw = True
1276.9489 	DATA 	Keypress: space
1276.9493 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_vig', 'C'), ('person_vig', 'D'), ('text_vig', 'is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.')])
1277.0157 	EXP 	vig_text_corr: autoDraw = False
1277.0157 	EXP 	vig_back: autoDraw = False
1277.0157 	EXP 	train_targ: autoDraw = False
1277.0157 	EXP 	vig_text_corr: text = 'Chris is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.'
1277.0157 	EXP 	train_targ: image = 'blue_center_nf.png'
1277.0157 	EXP 	vig_text_corr: autoDraw = True
1277.0157 	EXP 	vig_back: autoDraw = True
1277.0157 	EXP 	train_targ: autoDraw = True
1286.2727 	DATA 	Keypress: space
1286.2731 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_vig', 'C'), ('person_vig', 'G'), ('text_vig', 'cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.')])
1286.3228 	EXP 	vig_text_corr: autoDraw = False
1286.3228 	EXP 	vig_back: autoDraw = False
1286.3228 	EXP 	train_targ: autoDraw = False
1286.3228 	EXP 	vig_text_corr: text = 'Jordan cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.'
1286.3228 	EXP 	train_targ: image = 'red_center.png'
1286.3228 	EXP 	vig_text_corr: autoDraw = True
1286.3228 	EXP 	vig_back: autoDraw = True
1286.3228 	EXP 	train_targ: autoDraw = True
1295.2462 	DATA 	Keypress: space
1295.2628 	EXP 	vig_text_corr: autoDraw = False
1295.2628 	EXP 	vig_back: autoDraw = False
1295.2628 	EXP 	train_targ: autoDraw = False
1295.2628 	EXP 	text_7: autoDraw = True
1304.5701 	DATA 	Keypress: space
1304.5866 	EXP 	text_7: autoDraw = False
1304.5866 	EXP 	dairy1_ex: autoDraw = True
1304.5866 	EXP 	dairy2_ex: autoDraw = True
1304.5866 	EXP 	dairy3_ex: autoDraw = True
1304.5866 	EXP 	dairy4_ex: autoDraw = True
1304.5866 	EXP 	dairy5_ex: autoDraw = True
1304.5866 	EXP 	text_5: autoDraw = True
1315.9120 	DATA 	Keypress: space
1315.9819 	EXP 	dairy1_ex: autoDraw = False
1315.9819 	EXP 	dairy2_ex: autoDraw = False
1315.9819 	EXP 	dairy3_ex: autoDraw = False
1315.9819 	EXP 	dairy4_ex: autoDraw = False
1315.9819 	EXP 	dairy5_ex: autoDraw = False
1315.9819 	EXP 	text_5: autoDraw = False
1315.9819 	EXP 	wheat1_ex: autoDraw = True
1315.9819 	EXP 	wheat2_ex: autoDraw = True
1315.9819 	EXP 	wheat3_ex: autoDraw = True
1315.9819 	EXP 	wheat4_ex: autoDraw = True
1315.9819 	EXP 	wheat5_ex: autoDraw = True
1315.9819 	EXP 	text_8: autoDraw = True
1327.0070 	DATA 	Keypress: space
1327.0569 	EXP 	wheat1_ex: autoDraw = False
1327.0569 	EXP 	wheat2_ex: autoDraw = False
1327.0569 	EXP 	wheat3_ex: autoDraw = False
1327.0569 	EXP 	wheat4_ex: autoDraw = False
1327.0569 	EXP 	wheat5_ex: autoDraw = False
1327.0569 	EXP 	text_8: autoDraw = False
1327.0569 	EXP 	insect1_ex: autoDraw = True
1327.0569 	EXP 	insect2_exp: autoDraw = True
1327.0569 	EXP 	insect3_ex: autoDraw = True
1327.0569 	EXP 	insect4_ex: autoDraw = True
1327.0569 	EXP 	insect5_ex: autoDraw = True
1327.0569 	EXP 	text_9: autoDraw = True
1330.0094 	DATA 	Keypress: space
1330.0259 	EXP 	insect1_ex: autoDraw = False
1330.0259 	EXP 	insect2_exp: autoDraw = False
1330.0259 	EXP 	insect3_ex: autoDraw = False
1330.0259 	EXP 	insect4_ex: autoDraw = False
1330.0259 	EXP 	insect5_ex: autoDraw = False
1330.0259 	EXP 	text_9: autoDraw = False
1330.0259 	EXP 	train_instr1: autoDraw = True
1335.6136 	DATA 	Keypress: space
1335.6302 	EXP 	train_instr1: autoDraw = False
1335.6302 	EXP 	train_instr2: autoDraw = True
1382.8663 	DATA 	Keypress: space
1382.8724 	EXP 	Imported training trials.xlsx as conditions, 20 conditions, 4 params
1382.8731 	EXP 	Created sequence: random, trialTypes=20, nReps=50, seed=None
1382.8735 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'g'), ('correct_key_train', 'v')])
1382.8996 	EXP 	train_instr2: autoDraw = False
1383.3999 	EXP 	text_4: autoDraw = True
1383.9002 	EXP 	text_4: autoDraw = False
1383.9002 	EXP 	text_4: autoDraw = False
1383.9002 	EXP 	person_img: image = 'red_center.png'
1383.9002 	EXP 	food: image = 'wheat2_t.png'
1384.2642 	EXP 	background: autoDraw = True
1384.2642 	EXP 	person_img: autoDraw = True
1384.2642 	EXP 	food: autoDraw = True
1389.5849 	DATA 	Keypress: v
1389.6014 	EXP 	background: autoDraw = False
1389.6014 	EXP 	person_img: autoDraw = False
1389.6014 	EXP 	food: autoDraw = False
1389.6014 	EXP 	text_6: text = 'Correct'
1389.6014 	EXP 	text_6: autoDraw = True
1391.5867 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'd'), ('correct_key_train', 'v')])
1391.6029 	EXP 	text_6: autoDraw = False
1391.6029 	EXP 	text_6: autoDraw = False
1392.1200 	EXP 	text_4: autoDraw = True
1392.6037 	EXP 	text_4: autoDraw = False
1392.6037 	EXP 	text_4: autoDraw = False
1392.6037 	EXP 	person_img: image = 'blue_center_nf.png'
1392.6037 	EXP 	food: image = 'dairy4_t.png'
1392.8707 	EXP 	background: autoDraw = True
1392.8707 	EXP 	person_img: autoDraw = True
1392.8707 	EXP 	food: autoDraw = True
1398.4583 	DATA 	Keypress: v
1398.4749 	EXP 	background: autoDraw = False
1398.4749 	EXP 	person_img: autoDraw = False
1398.4749 	EXP 	food: autoDraw = False
1398.4749 	EXP 	text_6: text = 'Correct'
1398.4749 	EXP 	text_6: autoDraw = True
1400.4602 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'y'), ('correct_key_train', 'b')])
1400.4764 	EXP 	text_6: autoDraw = False
1400.4764 	EXP 	text_6: autoDraw = False
1400.9934 	EXP 	text_4: autoDraw = True
1401.4772 	EXP 	text_4: autoDraw = False
1401.4772 	EXP 	text_4: autoDraw = False
1401.4772 	EXP 	person_img: image = 'red_center.png'
1401.4772 	EXP 	food: image = 'insect1_t.png'
1401.7442 	EXP 	background: autoDraw = True
1401.7442 	EXP 	person_img: autoDraw = True
1401.7442 	EXP 	food: autoDraw = True
1405.7639 	DATA 	Keypress: b
1405.7804 	EXP 	background: autoDraw = False
1405.7804 	EXP 	person_img: autoDraw = False
1405.7804 	EXP 	food: autoDraw = False
1405.7804 	EXP 	text_6: text = 'Correct'
1405.7804 	EXP 	text_6: autoDraw = True
1407.7657 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'g'), ('correct_key_train', 'n')])
1407.7820 	EXP 	text_6: autoDraw = False
1407.7820 	EXP 	text_6: autoDraw = False
1408.2990 	EXP 	text_4: autoDraw = True
1408.7994 	EXP 	text_4: autoDraw = False
1408.7994 	EXP 	text_4: autoDraw = False
1408.7994 	EXP 	person_img: image = 'green_center_nf.png'
1408.7994 	EXP 	food: image = 'wheat2_t.png'
1409.0498 	EXP 	background: autoDraw = True
1409.0498 	EXP 	person_img: autoDraw = True
1409.0498 	EXP 	food: autoDraw = True
1412.3856 	DATA 	Keypress: n
1412.4021 	EXP 	background: autoDraw = False
1412.4021 	EXP 	person_img: autoDraw = False
1412.4021 	EXP 	food: autoDraw = False
1412.4021 	EXP 	text_6: text = 'Correct'
1412.4021 	EXP 	text_6: autoDraw = True
