4.2599 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
1553.1727 	EXP 	Created dairy1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='dairy1_t.png', interpolate=True, mask=None, maskParams=None, name='dairy1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1553.1760 	EXP 	Created dairy2_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='dairy2_t.png', interpolate=True, mask=None, maskParams=None, name='dairy2_ex', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1553.1789 	EXP 	Created dairy3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='dairy3_t.png', interpolate=True, mask=None, maskParams=None, name='dairy3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1553.1809 	EXP 	Created dairy4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='dairy4_t.png', interpolate=True, mask=None, maskParams=None, name='dairy4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1553.1860 	EXP 	Created dairy5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='dairy5_t.png', interpolate=True, mask=None, maskParams=None, name='dairy5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1553.1987 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1553.2031 	EXP 	Created wheat1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='wheat1_t.png', interpolate=True, mask=None, maskParams=None, name='wheat1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1553.2093 	EXP 	Created wheat2_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='wheat2_t.png', interpolate=True, mask=None, maskParams=None, name='wheat2_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1553.2147 	EXP 	Created wheat3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='wheat3_t.png', interpolate=True, mask=None, maskParams=None, name='wheat3_ex', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1553.2179 	EXP 	Created wheat4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='wheat4_t.png', interpolate=True, mask=None, maskParams=None, name='wheat4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1553.2220 	EXP 	Created wheat5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='wheat5_t.png', interpolate=True, mask=None, maskParams=None, name='wheat5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1553.2325 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1553.2360 	EXP 	Created insect1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='insect1_t.png', interpolate=True, mask=None, maskParams=None, name='insect1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1553.2431 	EXP 	Created insect2_exp = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='insect2_t.png', interpolate=True, mask=None, maskParams=None, name='insect2_exp', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1553.2507 	EXP 	Created insect3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='insect3_t.png', interpolate=True, mask=None, maskParams=None, name='insect3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1553.2623 	EXP 	Created insect4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='insect4_t.png', interpolate=True, mask=None, maskParams=None, name='insect4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.2]), texRes=128, units='norm', win=Window(...))
1553.3329 	EXP 	Created insect5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='insect5_t.png', interpolate=True, mask=None, maskParams=None, name='insect5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1553.3447 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1553.3623 	EXP 	Created train_instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1553.4015 	EXP 	Created train_instr2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1553.4689 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
1553.5758 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='train_background.png', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
1553.5770 	EXP 	Created person_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='person_img', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.  ]), size=array([0.4, 1.7]), texRes=128, units='norm', win=Window(...))
1553.5782 	EXP 	Created food = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='food', opacity=1.0, ori=0.0, pos=array([-0.45, -0.  ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1553.5948 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
1553.6262 	EXP 	Created exp_instr1b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr1b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1553.6519 	EXP 	Created exp_instr2b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr2b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1553.6863 	EXP 	Created exp_instr3b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr3b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1553.7154 	EXP 	Created exp_middle = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_middle', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1553.7170 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
1553.7181 	EXP 	Created Background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
1553.7192 	EXP 	Created Person = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Person', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2 , 1.05]), texRes=128, units='norm', win=Window(...))
1553.7203 	EXP 	Created TablelL = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TablelL', opacity=1.0, ori=0.0, pos=array([-0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
1553.7214 	EXP 	Created TableR = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TableR', opacity=1.0, ori=0.0, pos=array([ 0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
1553.7371 	EXP 	Created end_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='end_instruct', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1553.7705 	EXP 	instr1: autoDraw = True
1564.2118 	DATA 	Keypress: space
1564.2349 	EXP 	Imported vig_targ_order.xlsx as conditions, 3 conditions, 3 params
1564.2351 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
1564.2353 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_vig', 'C'), ('person_vig', 'D'), ('text_vig', 'is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.')])
1564.4423 	EXP 	instr1: autoDraw = False
1564.4423 	EXP 	vig_text_corr: text = 'Jordan is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.'
1564.4423 	EXP 	train_targ: image = 'green_center_nf.png'
1564.4423 	EXP 	vig_text_corr: autoDraw = True
1564.4423 	EXP 	vig_back: autoDraw = True
1564.4423 	EXP 	train_targ: autoDraw = True
1583.2730 	DATA 	Keypress: space
1583.2733 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_vig', 'C'), ('person_vig', 'G'), ('text_vig', 'cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.')])
1583.3230 	EXP 	vig_text_corr: autoDraw = False
1583.3230 	EXP 	vig_back: autoDraw = False
1583.3230 	EXP 	train_targ: autoDraw = False
1583.3230 	EXP 	vig_text_corr: text = 'Alex cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.'
1583.3230 	EXP 	train_targ: image = 'blue_center_nf.png'
1583.3230 	EXP 	vig_text_corr: autoDraw = True
1583.3230 	EXP 	vig_back: autoDraw = True
1583.3230 	EXP 	train_targ: autoDraw = True
1606.5072 	DATA 	Keypress: space
1606.5076 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_vig', 'C'), ('person_vig', 'U'), ('text_vig', 'did not report her food preferences, so her food preferences are unknown.')])
1606.5573 	EXP 	vig_text_corr: autoDraw = False
1606.5573 	EXP 	vig_back: autoDraw = False
1606.5573 	EXP 	train_targ: autoDraw = False
1606.5573 	EXP 	vig_text_corr: text = 'Chris did not report her food preferences, so her food preferences are unknown.'
1606.5573 	EXP 	train_targ: image = 'red_center.png'
1606.5573 	EXP 	vig_text_corr: autoDraw = True
1606.5573 	EXP 	vig_back: autoDraw = True
1606.5573 	EXP 	train_targ: autoDraw = True
1611.7112 	DATA 	Keypress: space
1611.7277 	EXP 	vig_text_corr: autoDraw = False
1611.7277 	EXP 	vig_back: autoDraw = False
1611.7277 	EXP 	train_targ: autoDraw = False
1611.7277 	EXP 	text_7: autoDraw = True
1621.9190 	DATA 	Keypress: space
1621.9355 	EXP 	text_7: autoDraw = False
1621.9355 	EXP 	dairy1_ex: autoDraw = True
1621.9355 	EXP 	dairy2_ex: autoDraw = True
1621.9355 	EXP 	dairy3_ex: autoDraw = True
1621.9355 	EXP 	dairy4_ex: autoDraw = True
1621.9355 	EXP 	dairy5_ex: autoDraw = True
1621.9355 	EXP 	text_5: autoDraw = True
1629.1244 	DATA 	Keypress: space
1629.1411 	EXP 	dairy1_ex: autoDraw = False
1629.1411 	EXP 	dairy2_ex: autoDraw = False
1629.1411 	EXP 	dairy3_ex: autoDraw = False
1629.1411 	EXP 	dairy4_ex: autoDraw = False
1629.1411 	EXP 	dairy5_ex: autoDraw = False
1629.1411 	EXP 	text_5: autoDraw = False
1629.1411 	EXP 	wheat1_ex: autoDraw = True
1629.1411 	EXP 	wheat2_ex: autoDraw = True
1629.1411 	EXP 	wheat3_ex: autoDraw = True
1629.1411 	EXP 	wheat4_ex: autoDraw = True
1629.1411 	EXP 	wheat5_ex: autoDraw = True
1629.1411 	EXP 	text_8: autoDraw = True
1632.8273 	DATA 	Keypress: space
1632.8604 	EXP 	wheat1_ex: autoDraw = False
1632.8604 	EXP 	wheat2_ex: autoDraw = False
1632.8604 	EXP 	wheat3_ex: autoDraw = False
1632.8604 	EXP 	wheat4_ex: autoDraw = False
1632.8604 	EXP 	wheat5_ex: autoDraw = False
1632.8604 	EXP 	text_8: autoDraw = False
1632.8604 	EXP 	insect1_ex: autoDraw = True
1632.8604 	EXP 	insect2_exp: autoDraw = True
1632.8604 	EXP 	insect3_ex: autoDraw = True
1632.8604 	EXP 	insect4_ex: autoDraw = True
1632.8604 	EXP 	insect5_ex: autoDraw = True
1632.8604 	EXP 	text_9: autoDraw = True
1636.9636 	DATA 	Keypress: space
1637.0135 	EXP 	insect1_ex: autoDraw = False
1637.0135 	EXP 	insect2_exp: autoDraw = False
1637.0135 	EXP 	insect3_ex: autoDraw = False
1637.0135 	EXP 	insect4_ex: autoDraw = False
1637.0135 	EXP 	insect5_ex: autoDraw = False
1637.0135 	EXP 	text_9: autoDraw = False
1637.0135 	EXP 	train_instr1: autoDraw = True
1645.0199 	DATA 	Keypress: space
1645.0364 	EXP 	train_instr1: autoDraw = False
1645.0364 	EXP 	train_instr2: autoDraw = True
1666.8531 	DATA 	Keypress: space
1666.8589 	EXP 	Imported training trials.xlsx as conditions, 20 conditions, 4 params
1666.8596 	EXP 	Created sequence: random, trialTypes=20, nReps=50, seed=None
1666.8600 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'y'), ('correct_key_train', 'b')])
1666.8696 	EXP 	train_instr2: autoDraw = False
1667.3866 	EXP 	text_4: autoDraw = True
1667.8901 	EXP 	text_4: autoDraw = False
1667.8901 	EXP 	person_img: image = 'blue_center_nf.png'
1667.8901 	EXP 	food: image = 'insect1_t.png'
1668.2707 	EXP 	background: autoDraw = True
1668.2707 	EXP 	person_img: autoDraw = True
1668.2707 	EXP 	food: autoDraw = True
1673.0076 	DATA 	Keypress: b
1673.0242 	EXP 	background: autoDraw = False
1673.0242 	EXP 	person_img: autoDraw = False
1673.0242 	EXP 	food: autoDraw = False
1673.0242 	EXP 	text_6: text = 'Correct'
1673.0242 	EXP 	text_6: autoDraw = True
1675.0094 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'd'), ('correct_key_train', 'b')])
1675.0257 	EXP 	text_6: autoDraw = False
1675.0257 	EXP 	text_6: autoDraw = False
1675.5427 	EXP 	text_4: autoDraw = True
1676.0264 	EXP 	text_4: autoDraw = False
1676.0264 	EXP 	text_4: autoDraw = False
1676.0264 	EXP 	person_img: image = 'blue_center_nf.png'
1676.0264 	EXP 	food: image = 'dairy4_t.png'
1676.2768 	EXP 	background: autoDraw = True
1676.2768 	EXP 	person_img: autoDraw = True
1676.2768 	EXP 	food: autoDraw = True
1679.9629 	DATA 	Keypress: b
1679.9794 	EXP 	background: autoDraw = False
1679.9794 	EXP 	person_img: autoDraw = False
1679.9794 	EXP 	food: autoDraw = False
1679.9794 	EXP 	text_6: text = 'Correct'
1679.9794 	EXP 	text_6: autoDraw = True
1681.9647 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'y'), ('correct_key_train', 'b')])
1681.9809 	EXP 	text_6: autoDraw = False
1681.9809 	EXP 	text_6: autoDraw = False
1682.4980 	EXP 	text_4: autoDraw = True
1682.9984 	EXP 	text_4: autoDraw = False
1682.9984 	EXP 	text_4: autoDraw = False
1682.9984 	EXP 	person_img: image = 'green_center_nf.png'
1682.9984 	EXP 	food: image = 'insect2_t.png'
1683.2487 	EXP 	background: autoDraw = True
1683.2487 	EXP 	person_img: autoDraw = True
1683.2487 	EXP 	food: autoDraw = True
1685.2502 	DATA 	Keypress: b
1685.2668 	EXP 	background: autoDraw = False
1685.2668 	EXP 	person_img: autoDraw = False
1685.2668 	EXP 	food: autoDraw = False
1685.2668 	EXP 	text_6: text = 'Correct'
1685.2668 	EXP 	text_6: autoDraw = True
1687.2520 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'g'), ('correct_key_train', 'n')])
1687.2683 	EXP 	text_6: autoDraw = False
1687.2683 	EXP 	text_6: autoDraw = False
1687.7853 	EXP 	text_4: autoDraw = True
1688.2690 	EXP 	text_4: autoDraw = False
1688.2690 	EXP 	text_4: autoDraw = False
1688.2690 	EXP 	person_img: image = 'red_center.png'
1688.2690 	EXP 	food: image = 'wheat1_t.png'
1688.5361 	EXP 	background: autoDraw = True
1688.5361 	EXP 	person_img: autoDraw = True
1688.5361 	EXP 	food: autoDraw = True
1693.4731 	DATA 	Keypress: v
1693.4897 	EXP 	background: autoDraw = False
1693.4897 	EXP 	person_img: autoDraw = False
1693.4897 	EXP 	food: autoDraw = False
1693.4897 	EXP 	text_6: text = 'Incorrect'
1693.4897 	EXP 	text_6: autoDraw = True
