4.5445 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
1800.0511 	EXP 	Created insect2_exp = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='insect2_t.png', interpolate=True, mask=None, maskParams=None, name='insect2_exp', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1800.0587 	EXP 	Created insect3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='insect3_t.png', interpolate=True, mask=None, maskParams=None, name='insect3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1800.0706 	EXP 	Created insect4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='insect4_t.png', interpolate=True, mask=None, maskParams=None, name='insect4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.2]), texRes=128, units='norm', win=Window(...))
1800.1422 	EXP 	Created insect5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='insect5_t.png', interpolate=True, mask=None, maskParams=None, name='insect5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1800.1543 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1800.1723 	EXP 	Created train_instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1800.2114 	EXP 	Created train_instr2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1800.2783 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
1800.3849 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='train_background.png', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
1800.3864 	EXP 	Created person_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='person_img', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.  ]), size=array([0.4, 1.7]), texRes=128, units='norm', win=Window(...))
1800.3876 	EXP 	Created food = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='food', opacity=1.0, ori=0.0, pos=array([-0.45, -0.  ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1800.4042 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
1800.4360 	EXP 	Created exp_instr1b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr1b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1800.4618 	EXP 	Created exp_instr2b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr2b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1800.4964 	EXP 	Created exp_instr3b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr3b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1800.5257 	EXP 	Created exp_middle = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_middle', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1800.5273 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
1800.5285 	EXP 	Created Background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
1800.5296 	EXP 	Created Person = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Person', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2 , 1.05]), texRes=128, units='norm', win=Window(...))
1800.5308 	EXP 	Created TablelL = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TablelL', opacity=1.0, ori=0.0, pos=array([-0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
1800.5319 	EXP 	Created TableR = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TableR', opacity=1.0, ori=0.0, pos=array([ 0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
1800.5476 	EXP 	Created end_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='end_instruct', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1800.5722 	EXP 	instr1: autoDraw = True
1824.9576 	DATA 	Keypress: space
1824.9810 	EXP 	Imported vig_targ_order.xlsx as conditions, 3 conditions, 3 params
1824.9812 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
1824.9814 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_vig', 'C'), ('person_vig', 'U'), ('text_vig', 'did not report her food preferences, so her food preferences are unknown.')])
1825.1212 	EXP 	instr1: autoDraw = False
1825.1212 	EXP 	vig_text_corr: text = 'Chris did not report her food preferences, so her food preferences are unknown.'
1825.1212 	EXP 	train_targ: image = 'blue_center_nf.png'
1825.1212 	EXP 	vig_text_corr: autoDraw = True
1825.1212 	EXP 	vig_back: autoDraw = True
1825.1212 	EXP 	train_targ: autoDraw = True
1834.8952 	DATA 	Keypress: space
1834.8955 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_vig', 'C'), ('person_vig', 'D'), ('text_vig', 'is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.')])
1834.9619 	EXP 	vig_text_corr: autoDraw = False
1834.9619 	EXP 	vig_back: autoDraw = False
1834.9619 	EXP 	train_targ: autoDraw = False
1834.9619 	EXP 	vig_text_corr: text = 'Alex is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.'
1834.9619 	EXP 	train_targ: image = 'red_center.png'
1834.9619 	EXP 	vig_text_corr: autoDraw = True
1834.9619 	EXP 	vig_back: autoDraw = True
1834.9619 	EXP 	train_targ: autoDraw = True
1852.1083 	DATA 	Keypress: space
1852.1086 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_vig', 'C'), ('person_vig', 'G'), ('text_vig', 'cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.')])
1852.1584 	EXP 	vig_text_corr: autoDraw = False
1852.1584 	EXP 	vig_back: autoDraw = False
1852.1584 	EXP 	train_targ: autoDraw = False
1852.1584 	EXP 	vig_text_corr: text = 'Jordan cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.'
1852.1584 	EXP 	train_targ: image = 'green_center_nf.png'
1852.1584 	EXP 	vig_text_corr: autoDraw = True
1852.1584 	EXP 	vig_back: autoDraw = True
1852.1584 	EXP 	train_targ: autoDraw = True
1867.2198 	DATA 	Keypress: space
1867.2364 	EXP 	vig_text_corr: autoDraw = False
1867.2364 	EXP 	vig_back: autoDraw = False
1867.2364 	EXP 	train_targ: autoDraw = False
1867.2364 	EXP 	text_7: autoDraw = True
1892.0222 	DATA 	Keypress: space
1892.0387 	EXP 	text_7: autoDraw = False
1892.0387 	EXP 	dairy1_ex: autoDraw = True
1892.0387 	EXP 	dairy2_ex: autoDraw = True
1892.0387 	EXP 	dairy3_ex: autoDraw = True
1892.0387 	EXP 	dairy4_ex: autoDraw = True
1892.0387 	EXP 	dairy5_ex: autoDraw = True
1892.0387 	EXP 	text_5: autoDraw = True
1900.8956 	DATA 	Keypress: space
1900.9487 	EXP 	dairy1_ex: autoDraw = False
1900.9487 	EXP 	dairy2_ex: autoDraw = False
1900.9487 	EXP 	dairy3_ex: autoDraw = False
1900.9487 	EXP 	dairy4_ex: autoDraw = False
1900.9487 	EXP 	dairy5_ex: autoDraw = False
1900.9487 	EXP 	text_5: autoDraw = False
1900.9487 	EXP 	wheat1_ex: autoDraw = True
1900.9487 	EXP 	wheat2_ex: autoDraw = True
1900.9487 	EXP 	wheat3_ex: autoDraw = True
1900.9487 	EXP 	wheat4_ex: autoDraw = True
1900.9487 	EXP 	wheat5_ex: autoDraw = True
1900.9487 	EXP 	text_8: autoDraw = True
1907.5038 	DATA 	Keypress: space
1907.5340 	EXP 	wheat1_ex: autoDraw = False
1907.5340 	EXP 	wheat2_ex: autoDraw = False
1907.5340 	EXP 	wheat3_ex: autoDraw = False
1907.5340 	EXP 	wheat4_ex: autoDraw = False
1907.5340 	EXP 	wheat5_ex: autoDraw = False
1907.5340 	EXP 	text_8: autoDraw = False
1907.5340 	EXP 	insect1_ex: autoDraw = True
1907.5340 	EXP 	insect2_exp: autoDraw = True
1907.5340 	EXP 	insect3_ex: autoDraw = True
1907.5340 	EXP 	insect4_ex: autoDraw = True
1907.5340 	EXP 	insect5_ex: autoDraw = True
1907.5340 	EXP 	text_9: autoDraw = True
1910.4863 	DATA 	Keypress: space
1910.5029 	EXP 	insect1_ex: autoDraw = False
1910.5029 	EXP 	insect2_exp: autoDraw = False
1910.5029 	EXP 	insect3_ex: autoDraw = False
1910.5029 	EXP 	insect4_ex: autoDraw = False
1910.5029 	EXP 	insect5_ex: autoDraw = False
1910.5029 	EXP 	text_9: autoDraw = False
1910.5029 	EXP 	train_instr1: autoDraw = True
1918.4757 	DATA 	Keypress: space
1918.4923 	EXP 	train_instr1: autoDraw = False
1918.4923 	EXP 	train_instr2: autoDraw = True
1950.4502 	DATA 	Keypress: space
1950.4560 	EXP 	Imported training trials.xlsx as conditions, 20 conditions, 4 params
1950.4567 	EXP 	Created sequence: random, trialTypes=20, nReps=50, seed=None
1950.4571 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'g'), ('correct_key_train', 'n')])
1950.4667 	EXP 	train_instr2: autoDraw = False
1950.9837 	EXP 	text_4: autoDraw = True
1951.4872 	EXP 	text_4: autoDraw = False
1951.4872 	EXP 	person_img: image = 'blue_center_nf.png'
1951.4872 	EXP 	food: image = 'wheat2_t.png'
1951.8178 	EXP 	background: autoDraw = True
1951.8178 	EXP 	person_img: autoDraw = True
1951.8178 	EXP 	food: autoDraw = True
1959.5570 	DATA 	Keypress: n
1959.5735 	EXP 	background: autoDraw = False
1959.5735 	EXP 	person_img: autoDraw = False
1959.5735 	EXP 	food: autoDraw = False
1959.5735 	EXP 	text_6: text = 'Correct'
1959.5735 	EXP 	text_6: autoDraw = True
1961.5588 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_train', 'C'), ('person_train', 'D'), ('food_train', 'g'), ('correct_key_train', 'b')])
1961.5751 	EXP 	text_6: autoDraw = False
1961.5751 	EXP 	text_6: autoDraw = False
1962.0921 	EXP 	text_4: autoDraw = True
1962.5925 	EXP 	text_4: autoDraw = False
1962.5925 	EXP 	text_4: autoDraw = False
1962.5925 	EXP 	person_img: image = 'red_center.png'
1962.5925 	EXP 	food: image = 'wheat3_t.png'
1962.8428 	EXP 	background: autoDraw = True
1962.8428 	EXP 	person_img: autoDraw = True
1962.8428 	EXP 	food: autoDraw = True
1972.0499 	DATA 	Keypress: b
1972.0664 	EXP 	background: autoDraw = False
1972.0664 	EXP 	person_img: autoDraw = False
1972.0664 	EXP 	food: autoDraw = False
1972.0664 	EXP 	text_6: text = 'Correct'
1972.0664 	EXP 	text_6: autoDraw = True
1974.0517 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'y'), ('correct_key_train', 'b')])
1974.0679 	EXP 	text_6: autoDraw = False
1974.0679 	EXP 	text_6: autoDraw = False
1974.5850 	EXP 	text_4: autoDraw = True
1975.0854 	EXP 	text_4: autoDraw = False
1975.0854 	EXP 	text_4: autoDraw = False
1975.0854 	EXP 	person_img: image = 'green_center_nf.png'
1975.0854 	EXP 	food: image = 'insect2_t.png'
1975.3357 	EXP 	background: autoDraw = True
1975.3357 	EXP 	person_img: autoDraw = True
1975.3357 	EXP 	food: autoDraw = True
1979.0051 	DATA 	Keypress: b
1979.0217 	EXP 	background: autoDraw = False
1979.0217 	EXP 	person_img: autoDraw = False
1979.0217 	EXP 	food: autoDraw = False
1979.0217 	EXP 	text_6: text = 'Correct'
1979.0217 	EXP 	text_6: autoDraw = True
1981.0070 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'y'), ('correct_key_train', 'b')])
1981.0232 	EXP 	text_6: autoDraw = False
1981.0232 	EXP 	text_6: autoDraw = False
1981.5403 	EXP 	text_4: autoDraw = True
1982.0407 	EXP 	text_4: autoDraw = False
1982.0407 	EXP 	text_4: autoDraw = False
1982.0407 	EXP 	person_img: image = 'green_center_nf.png'
1982.0407 	EXP 	food: image = 'insect1_t.png'
1982.2743 	EXP 	background: autoDraw = True
1982.2743 	EXP 	person_img: autoDraw = True
1982.2743 	EXP 	food: autoDraw = True
1987.9622 	DATA 	Keypress: b
1987.9786 	EXP 	background: autoDraw = False
1987.9786 	EXP 	person_img: autoDraw = False
1987.9786 	EXP 	food: autoDraw = False
1987.9786 	EXP 	text_6: text = 'Correct'
1987.9786 	EXP 	text_6: autoDraw = True
