5.2572 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
1592.7275 	EXP 	Created dairy1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='dairy1_t.png', interpolate=True, mask=None, maskParams=None, name='dairy1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1592.7311 	EXP 	Created dairy2_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='dairy2_t.png', interpolate=True, mask=None, maskParams=None, name='dairy2_ex', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1592.7340 	EXP 	Created dairy3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='dairy3_t.png', interpolate=True, mask=None, maskParams=None, name='dairy3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1592.7361 	EXP 	Created dairy4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='dairy4_t.png', interpolate=True, mask=None, maskParams=None, name='dairy4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1592.7414 	EXP 	Created dairy5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='dairy5_t.png', interpolate=True, mask=None, maskParams=None, name='dairy5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1592.7544 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1592.7588 	EXP 	Created wheat1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='wheat1_t.png', interpolate=True, mask=None, maskParams=None, name='wheat1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1592.7653 	EXP 	Created wheat2_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='wheat2_t.png', interpolate=True, mask=None, maskParams=None, name='wheat2_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1592.7707 	EXP 	Created wheat3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='wheat3_t.png', interpolate=True, mask=None, maskParams=None, name='wheat3_ex', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1592.7740 	EXP 	Created wheat4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='wheat4_t.png', interpolate=True, mask=None, maskParams=None, name='wheat4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1592.7780 	EXP 	Created wheat5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='wheat5_t.png', interpolate=True, mask=None, maskParams=None, name='wheat5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1592.7883 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1592.7918 	EXP 	Created insect1_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='insect1_t.png', interpolate=True, mask=None, maskParams=None, name='insect1_ex', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1592.7989 	EXP 	Created insect2_exp = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='insect2_t.png', interpolate=True, mask=None, maskParams=None, name='insect2_exp', opacity=1.0, ori=0.0, pos=array([-0.45,  0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1592.8064 	EXP 	Created insect3_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='insect3_t.png', interpolate=True, mask=None, maskParams=None, name='insect3_ex', opacity=1.0, ori=0.0, pos=array([0.45, 0.1 ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1592.8179 	EXP 	Created insect4_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='insect4_t.png', interpolate=True, mask=None, maskParams=None, name='insect4_ex', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.65]), size=array([0.3, 0.2]), texRes=128, units='norm', win=Window(...))
1593.0916 	EXP 	Created insect5_ex = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='insect5_t.png', interpolate=True, mask=None, maskParams=None, name='insect5_ex', opacity=1.0, ori=0.0, pos=array([-0.45, -0.65]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1593.1035 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1593.1213 	EXP 	Created train_instr1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1593.1605 	EXP 	Created train_instr2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='train_instr2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1593.2269 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
1593.3336 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='train_background.png', interpolate=True, mask=None, maskParams=None, name='background', opacity=0.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
1593.3349 	EXP 	Created person_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='person_img', opacity=1.0, ori=0.0, pos=array([ 0.45, -0.  ]), size=array([0.4, 1.7]), texRes=128, units='norm', win=Window(...))
1593.3362 	EXP 	Created food = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='food', opacity=1.0, ori=0.0, pos=array([-0.45, -0.  ]), size=array([0.3, 0.4]), texRes=128, units='norm', win=Window(...))
1593.3527 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
1593.3839 	EXP 	Created exp_instr1b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr1b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1593.4092 	EXP 	Created exp_instr2b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr2b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1593.4430 	EXP 	Created exp_instr3b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_instr3b', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1593.4721 	EXP 	Created exp_middle = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='exp_middle', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1593.4737 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.4, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
1593.4749 	EXP 	Created Background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
1593.4760 	EXP 	Created Person = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Person', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), size=array([0.2 , 1.05]), texRes=128, units='norm', win=Window(...))
1593.4771 	EXP 	Created TablelL = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TablelL', opacity=1.0, ori=0.0, pos=array([-0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
1593.4783 	EXP 	Created TableR = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='TableR', opacity=1.0, ori=0.0, pos=array([ 0.6 , -0.17]), size=array([0.2 , 0.25]), texRes=128, units='norm', win=Window(...))
1593.4936 	EXP 	Created end_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='end_instruct', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1.5)
1593.5131 	EXP 	instr1: autoDraw = True
1605.8561 	DATA 	Keypress: space
1605.8792 	EXP 	Imported vig_targ_order.xlsx as conditions, 3 conditions, 3 params
1605.8795 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
1605.8797 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_vig', 'C'), ('person_vig', 'G'), ('text_vig', 'cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.')])
1606.0196 	EXP 	instr1: autoDraw = False
1606.0196 	EXP 	vig_text_corr: text = 'Alex cannot eat dairy products because she is lactose intolerant. She enjoys eating wheat products. She thinks eating insects, like crickets, is disgusting.'
1606.0196 	EXP 	train_targ: image = 'blue_center_nf.png'
1606.0196 	EXP 	vig_text_corr: autoDraw = True
1606.0196 	EXP 	vig_back: autoDraw = True
1606.0196 	EXP 	train_targ: autoDraw = True
1627.8698 	DATA 	Keypress: space
1627.8701 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_vig', 'C'), ('person_vig', 'D'), ('text_vig', 'is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.')])
1627.9366 	EXP 	vig_text_corr: autoDraw = False
1627.9366 	EXP 	vig_back: autoDraw = False
1627.9366 	EXP 	train_targ: autoDraw = False
1627.9366 	EXP 	vig_text_corr: text = 'Jordan is allergic to gluten, meaning she can’t eat wheat products. She enjoys eating dairy products. She thinks eating insects, like crickets, is disgusting.'
1627.9366 	EXP 	train_targ: image = 'green_center_nf.png'
1627.9366 	EXP 	vig_text_corr: autoDraw = True
1627.9366 	EXP 	vig_back: autoDraw = True
1627.9366 	EXP 	train_targ: autoDraw = True
1668.4511 	DATA 	Keypress: space
1668.4515 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_vig', 'C'), ('person_vig', 'U'), ('text_vig', 'did not report her food preferences, so her food preferences are unknown.')])
1668.5012 	EXP 	vig_text_corr: autoDraw = False
1668.5012 	EXP 	vig_back: autoDraw = False
1668.5012 	EXP 	train_targ: autoDraw = False
1668.5012 	EXP 	vig_text_corr: text = 'Chris did not report her food preferences, so her food preferences are unknown.'
1668.5012 	EXP 	train_targ: image = 'red_center.png'
1668.5012 	EXP 	vig_text_corr: autoDraw = True
1668.5012 	EXP 	vig_back: autoDraw = True
1668.5012 	EXP 	train_targ: autoDraw = True
1673.7051 	DATA 	Keypress: space
1673.7217 	EXP 	vig_text_corr: autoDraw = False
1673.7217 	EXP 	vig_back: autoDraw = False
1673.7217 	EXP 	train_targ: autoDraw = False
1673.7217 	EXP 	text_7: autoDraw = True
1681.0276 	DATA 	Keypress: space
1681.0441 	EXP 	text_7: autoDraw = False
1681.0441 	EXP 	dairy1_ex: autoDraw = True
1681.0441 	EXP 	dairy2_ex: autoDraw = True
1681.0441 	EXP 	dairy3_ex: autoDraw = True
1681.0441 	EXP 	dairy4_ex: autoDraw = True
1681.0441 	EXP 	dairy5_ex: autoDraw = True
1681.0441 	EXP 	text_5: autoDraw = True
1688.7668 	DATA 	Keypress: space
1688.7835 	EXP 	dairy1_ex: autoDraw = False
1688.7835 	EXP 	dairy2_ex: autoDraw = False
1688.7835 	EXP 	dairy3_ex: autoDraw = False
1688.7835 	EXP 	dairy4_ex: autoDraw = False
1688.7835 	EXP 	dairy5_ex: autoDraw = False
1688.7835 	EXP 	text_5: autoDraw = False
1688.7835 	EXP 	wheat1_ex: autoDraw = True
1688.7835 	EXP 	wheat2_ex: autoDraw = True
1688.7835 	EXP 	wheat3_ex: autoDraw = True
1688.7835 	EXP 	wheat4_ex: autoDraw = True
1688.7835 	EXP 	wheat5_ex: autoDraw = True
1688.7835 	EXP 	text_8: autoDraw = True
1692.0194 	DATA 	Keypress: space
1692.0525 	EXP 	wheat1_ex: autoDraw = False
1692.0525 	EXP 	wheat2_ex: autoDraw = False
1692.0525 	EXP 	wheat3_ex: autoDraw = False
1692.0525 	EXP 	wheat4_ex: autoDraw = False
1692.0525 	EXP 	wheat5_ex: autoDraw = False
1692.0525 	EXP 	text_8: autoDraw = False
1692.0525 	EXP 	insect1_ex: autoDraw = True
1692.0525 	EXP 	insect2_exp: autoDraw = True
1692.0525 	EXP 	insect3_ex: autoDraw = True
1692.0525 	EXP 	insect4_ex: autoDraw = True
1692.0525 	EXP 	insect5_ex: autoDraw = True
1692.0525 	EXP 	text_9: autoDraw = True
1696.0557 	DATA 	Keypress: space
1696.1056 	EXP 	insect1_ex: autoDraw = False
1696.1056 	EXP 	insect2_exp: autoDraw = False
1696.1056 	EXP 	insect3_ex: autoDraw = False
1696.1056 	EXP 	insect4_ex: autoDraw = False
1696.1056 	EXP 	insect5_ex: autoDraw = False
1696.1056 	EXP 	text_9: autoDraw = False
1696.1056 	EXP 	train_instr1: autoDraw = True
1700.8095 	DATA 	Keypress: space
1700.8261 	EXP 	train_instr1: autoDraw = False
1700.8261 	EXP 	train_instr2: autoDraw = True
1715.0038 	DATA 	Keypress: space
1715.0101 	EXP 	Imported training trials.xlsx as conditions, 20 conditions, 4 params
1715.0109 	EXP 	Created sequence: random, trialTypes=20, nReps=50, seed=None
1715.0113 	EXP 	New trial (rep=0, index=0): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'y'), ('correct_key_train', 'b')])
1715.0204 	EXP 	train_instr2: autoDraw = False
1715.5373 	EXP 	text_4: autoDraw = True
1716.0408 	EXP 	text_4: autoDraw = False
1716.0408 	EXP 	person_img: image = 'blue_center_nf.png'
1716.0408 	EXP 	food: image = 'insect4_t.png'
1716.4215 	EXP 	background: autoDraw = True
1716.4215 	EXP 	person_img: autoDraw = True
1716.4215 	EXP 	food: autoDraw = True
1722.5762 	DATA 	Keypress: b
1722.5928 	EXP 	background: autoDraw = False
1722.5928 	EXP 	person_img: autoDraw = False
1722.5928 	EXP 	food: autoDraw = False
1722.5928 	EXP 	text_6: text = 'Correct'
1722.5928 	EXP 	text_6: autoDraw = True
1724.5781 	EXP 	New trial (rep=0, index=1): OrderedDict([('facing_train', 'C'), ('person_train', 'U'), ('food_train', 'g'), ('correct_key_train', 'n')])
1724.5943 	EXP 	text_6: autoDraw = False
1724.5943 	EXP 	text_6: autoDraw = False
1725.1114 	EXP 	text_4: autoDraw = True
1725.5951 	EXP 	text_4: autoDraw = False
1725.5951 	EXP 	text_4: autoDraw = False
1725.5951 	EXP 	person_img: image = 'red_center.png'
1725.5951 	EXP 	food: image = 'wheat4_t.png'
1725.8621 	EXP 	background: autoDraw = True
1725.8621 	EXP 	person_img: autoDraw = True
1725.8621 	EXP 	food: autoDraw = True
1728.9645 	DATA 	Keypress: b
1728.9811 	EXP 	background: autoDraw = False
1728.9811 	EXP 	person_img: autoDraw = False
1728.9811 	EXP 	food: autoDraw = False
1728.9811 	EXP 	text_6: text = 'Incorrect'
1728.9811 	EXP 	text_6: autoDraw = True
1730.9664 	EXP 	New trial (rep=0, index=2): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'd'), ('correct_key_train', 'b')])
1730.9826 	EXP 	text_6: autoDraw = False
1730.9826 	EXP 	text_6: autoDraw = False
1731.4996 	EXP 	text_4: autoDraw = True
1732.0000 	EXP 	text_4: autoDraw = False
1732.0000 	EXP 	text_4: autoDraw = False
1732.0000 	EXP 	person_img: image = 'blue_center_nf.png'
1732.0000 	EXP 	food: image = 'dairy2_t.png'
1732.2504 	EXP 	background: autoDraw = True
1732.2504 	EXP 	person_img: autoDraw = True
1732.2504 	EXP 	food: autoDraw = True
1736.5370 	DATA 	Keypress: b
1736.5535 	EXP 	background: autoDraw = False
1736.5535 	EXP 	person_img: autoDraw = False
1736.5535 	EXP 	food: autoDraw = False
1736.5535 	EXP 	text_6: text = 'Correct'
1736.5535 	EXP 	text_6: autoDraw = True
1738.5389 	EXP 	New trial (rep=0, index=3): OrderedDict([('facing_train', 'C'), ('person_train', 'G'), ('food_train', 'g'), ('correct_key_train', 'v')])
1738.5551 	EXP 	text_6: autoDraw = False
1738.5551 	EXP 	text_6: autoDraw = False
1739.0721 	EXP 	text_4: autoDraw = True
1739.5725 	EXP 	text_4: autoDraw = False
1739.5725 	EXP 	text_4: autoDraw = False
1739.5725 	EXP 	person_img: image = 'blue_center_nf.png'
1739.5725 	EXP 	food: image = 'wheat1_t.png'
1739.8062 	EXP 	background: autoDraw = True
1739.8062 	EXP 	person_img: autoDraw = True
1739.8062 	EXP 	food: autoDraw = True
1741.3574 	DATA 	Keypress: v
1741.3739 	EXP 	background: autoDraw = False
1741.3739 	EXP 	person_img: autoDraw = False
1741.3739 	EXP 	food: autoDraw = False
1741.3739 	EXP 	text_6: text = 'Correct'
1741.3739 	EXP 	text_6: autoDraw = True
